clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2019,Jornada 24,1,B. Dortmund,54,24,16,6,2,58,27
Temporada2019,Jornada 24,2,Bayern München,54,24,17,3,4,56,27
Temporada2019,Jornada 24,3,RB Leipzig,45,24,13,6,5,43,20
Temporada2019,Jornada 24,4,Monchengladbach,43,24,13,4,7,43,30
Temporada2019,Jornada 24,5,Eintracht,40,24,11,7,6,47,30
Temporada2019,Jornada 24,6,B. Leverkusen,39,24,12,3,9,43,35
Temporada2019,Jornada 24,7,Wolfsburg,39,24,11,6,7,39,31
Temporada2019,Jornada 24,8,Hertha BSC,35,24,9,8,7,37,34
Temporada2019,Jornada 24,9,Hoffenheim,34,24,8,10,6,47,36
Temporada2019,Jornada 24,10,Werder Bremen,33,24,8,9,7,39,35
Temporada2019,Jornada 24,11,Fortuna,31,24,9,4,11,31,42
Temporada2019,Jornada 24,12,Mainz 05,30,24,8,6,10,27,38
Temporada2019,Jornada 24,13,SC Freiburg,27,24,6,9,9,34,40
Temporada2019,Jornada 24,14,Schalke 04,23,24,6,5,13,25,39
Temporada2019,Jornada 24,15,FC Augsburg,21,24,5,6,13,34,46
Temporada2019,Jornada 24,16,Stuttgart,19,24,5,4,15,24,52
Temporada2019,Jornada 24,17,Hannover 96,14,24,3,5,16,21,55
Temporada2019,Jornada 24,18,Nürnberg,13,24,2,7,15,18,49
Temporada2019,Jornada 25,1,Bayern München,57,25,18,3,4,62,27
Temporada2019,Jornada 25,2,B. Dortmund,57,25,17,6,2,61,28
Temporada2019,Jornada 25,3,RB Leipzig,46,25,13,7,5,43,20
Temporada2019,Jornada 25,4,Monchengladbach,46,25,14,4,7,44,30
Temporada2019,Jornada 25,5,Eintracht,43,25,12,7,6,50,30
Temporada2019,Jornada 25,6,B. Leverkusen,42,25,13,3,9,46,37
Temporada2019,Jornada 25,7,Wolfsburg,39,25,11,6,8,39,37
Temporada2019,Jornada 25,8,Hoffenheim,37,25,9,10,6,49,37
Temporada2019,Jornada 25,9,Werder Bremen,36,25,9,9,7,43,37
Temporada2019,Jornada 25,10,Hertha BSC,35,25,9,8,8,38,36
Temporada2019,Jornada 25,11,Fortuna,31,25,9,4,12,31,45
Temporada2019,Jornada 25,12,SC Freiburg,30,25,7,9,9,36,41
Temporada2019,Jornada 25,13,Mainz 05,30,25,8,6,11,27,39
Temporada2019,Jornada 25,14,Schalke 04,23,25,6,5,14,27,43
Temporada2019,Jornada 25,15,FC Augsburg,22,25,5,7,13,34,46
Temporada2019,Jornada 25,16,Stuttgart,19,25,5,4,16,25,55
Temporada2019,Jornada 25,17,Hannover 96,14,25,3,5,17,23,58
Temporada2019,Jornada 25,18,Nürnberg,13,25,2,7,16,19,51
Temporada2019,Jornada 26,1,Bayern München,60,26,19,3,4,68,27
Temporada2019,Jornada 26,2,B. Dortmund,60,26,18,6,2,64,30
Temporada2019,Jornada 26,3,RB Leipzig,49,26,14,7,5,44,20
Temporada2019,Jornada 26,4,Monchengladbach,47,26,14,5,7,45,31
Temporada2019,Jornada 26,5,Eintracht,46,26,13,7,6,51,30
Temporada2019,Jornada 26,6,B. Leverkusen,42,26,13,3,10,47,40
Temporada2019,Jornada 26,7,Wolfsburg,42,26,12,6,8,44,39
Temporada2019,Jornada 26,8,Werder Bremen,39,26,10,9,7,46,38
Temporada2019,Jornada 26,9,Hoffenheim,38,26,9,11,6,50,38
Temporada2019,Jornada 26,10,Hertha BSC,35,26,9,8,9,40,39
Temporada2019,Jornada 26,11,SC Freiburg,31,26,7,10,9,37,42
Temporada2019,Jornada 26,12,Fortuna,31,26,9,4,13,33,50
Temporada2019,Jornada 26,13,Mainz 05,30,26,8,6,12,27,45
Temporada2019,Jornada 26,14,FC Augsburg,25,26,6,7,13,37,47
Temporada2019,Jornada 26,15,Schalke 04,23,26,6,5,15,27,44
Temporada2019,Jornada 26,16,Stuttgart,20,26,5,5,16,26,56
Temporada2019,Jornada 26,17,Hannover 96,14,26,3,5,18,24,61
Temporada2019,Jornada 26,18,Nürnberg,13,26,2,7,17,19,52
Temporada2019,Jornada 27,1,B. Dortmund,63,27,19,6,2,66,30
Temporada2019,Jornada 27,2,Bayern München,61,27,19,4,4,69,28
Temporada2019,Jornada 27,3,RB Leipzig,52,27,15,7,5,49,20
Temporada2019,Jornada 27,4,Eintracht,49,27,14,7,6,54,30
Temporada2019,Jornada 27,5,Monchengladbach,47,27,14,5,8,46,34
Temporada2019,Jornada 27,6,Werder Bremen,42,27,11,9,7,49,39
Temporada2019,Jornada 27,7,B. Leverkusen,42,27,13,3,11,48,44
Temporada2019,Jornada 27,8,Wolfsburg,42,27,12,6,9,44,41
Temporada2019,Jornada 27,9,Hoffenheim,41,27,10,11,6,54,39
Temporada2019,Jornada 27,10,Hertha BSC,35,27,9,8,10,40,44
Temporada2019,Jornada 27,11,Fortuna,34,27,10,4,13,36,51
Temporada2019,Jornada 27,12,SC Freiburg,32,27,7,11,9,38,43
Temporada2019,Jornada 27,13,Mainz 05,30,27,8,6,13,28,48
Temporada2019,Jornada 27,14,Schalke 04,26,27,7,5,15,28,44
Temporada2019,Jornada 27,15,FC Augsburg,25,27,6,7,14,37,50
Temporada2019,Jornada 27,16,Stuttgart,20,27,5,5,17,26,59
Temporada2019,Jornada 27,17,Nürnberg,16,27,3,7,17,22,52
Temporada2019,Jornada 27,18,Hannover 96,14,27,3,5,19,24,62
Temporada2019,Jornada 28,1,Bayern München,64,28,20,4,4,74,28
Temporada2019,Jornada 28,2,B. Dortmund,63,28,19,6,3,66,35
Temporada2019,Jornada 28,3,RB Leipzig,55,28,16,7,5,53,22
Temporada2019,Jornada 28,4,Eintracht,52,28,15,7,6,56,31
Temporada2019,Jornada 28,5,Monchengladbach,48,28,14,6,8,47,35
Temporada2019,Jornada 28,6,Wolfsburg,45,28,13,6,9,47,42
Temporada2019,Jornada 28,7,Hoffenheim,44,28,11,11,6,58,39
Temporada2019,Jornada 28,8,Werder Bremen,43,28,11,10,7,50,40
Temporada2019,Jornada 28,9,B. Leverkusen,42,28,13,3,12,50,48
Temporada2019,Jornada 28,10,Fortuna,37,28,11,4,13,38,52
Temporada2019,Jornada 28,11,Hertha BSC,35,28,9,8,11,41,46
Temporada2019,Jornada 28,12,Mainz 05,33,28,9,6,13,33,48
Temporada2019,Jornada 28,13,SC Freiburg,32,28,7,11,10,38,48
Temporada2019,Jornada 28,14,Schalke 04,26,28,7,5,16,29,46
Temporada2019,Jornada 28,15,FC Augsburg,25,28,6,7,15,37,54
Temporada2019,Jornada 28,16,Stuttgart,21,28,5,6,17,27,60
Temporada2019,Jornada 28,17,Nürnberg,17,28,3,8,17,23,53
Temporada2019,Jornada 28,18,Hannover 96,14,28,3,5,20,25,65
Temporada2019,Jornada 29,1,Bayern München,67,29,21,4,4,78,29
Temporada2019,Jornada 29,2,B. Dortmund,66,29,20,6,3,68,36
Temporada2019,Jornada 29,3,RB Leipzig,58,29,17,7,5,55,22
Temporada2019,Jornada 29,4,Eintracht,52,29,15,7,7,57,34
Temporada2019,Jornada 29,5,Monchengladbach,51,29,15,6,8,48,35
Temporada2019,Jornada 29,6,Hoffenheim,47,29,12,11,6,60,39
Temporada2019,Jornada 29,7,Werder Bremen,46,29,12,10,7,52,41
Temporada2019,Jornada 29,8,B. Leverkusen,45,29,14,3,12,51,48
Temporada2019,Jornada 29,9,Wolfsburg,45,29,13,6,10,47,44
Temporada2019,Jornada 29,10,Fortuna,37,29,11,4,14,39,56
Temporada2019,Jornada 29,11,Hertha BSC,35,29,9,8,12,41,48
Temporada2019,Jornada 29,12,Mainz 05,33,29,9,6,14,34,50
Temporada2019,Jornada 29,13,SC Freiburg,32,29,7,11,11,39,50
Temporada2019,Jornada 29,14,FC Augsburg,28,29,7,7,15,40,55
Temporada2019,Jornada 29,15,Schalke 04,27,29,7,6,16,30,47
Temporada2019,Jornada 29,16,Stuttgart,21,29,5,6,18,27,61
Temporada2019,Jornada 29,17,Nürnberg,18,29,3,9,17,24,54
Temporada2019,Jornada 29,18,Hannover 96,14,29,3,5,21,25,66
Temporada2019,Jornada 30,1,Bayern München,70,30,22,4,4,79,29
Temporada2019,Jornada 30,2,B. Dortmund,69,30,21,6,3,72,36
Temporada2019,Jornada 30,3,RB Leipzig,61,30,18,7,5,57,23
Temporada2019,Jornada 30,4,Eintracht,53,30,15,8,7,58,35
Temporada2019,Jornada 30,5,Monchengladbach,51,30,15,6,9,49,37
Temporada2019,Jornada 30,6,Hoffenheim,50,30,13,11,6,65,41
Temporada2019,Jornada 30,7,B. Leverkusen,48,30,15,3,12,53,48
Temporada2019,Jornada 30,8,Werder Bremen,46,30,12,10,8,52,42
Temporada2019,Jornada 30,9,Wolfsburg,46,30,13,7,10,48,45
Temporada2019,Jornada 30,10,Fortuna,37,30,11,4,15,40,59
Temporada2019,Jornada 30,11,Hertha BSC,36,30,9,9,12,41,48
Temporada2019,Jornada 30,12,Mainz 05,36,30,10,6,14,37,51
Temporada2019,Jornada 30,13,SC Freiburg,32,30,7,11,12,39,54
Temporada2019,Jornada 30,14,FC Augsburg,31,30,8,7,15,46,55
Temporada2019,Jornada 30,15,Schalke 04,27,30,7,6,17,32,52
Temporada2019,Jornada 30,16,Stuttgart,21,30,5,6,19,27,67
Temporada2019,Jornada 30,17,Nürnberg,18,30,3,9,18,24,56
Temporada2019,Jornada 30,18,Hannover 96,15,30,3,6,21,25,66
Temporada2019,Jornada 31,1,Bayern München,71,31,22,5,4,80,30
Temporada2019,Jornada 31,2,B. Dortmund,69,31,21,6,4,74,40
Temporada2019,Jornada 31,3,RB Leipzig,64,31,19,7,5,59,24
Temporada2019,Jornada 31,4,Eintracht,54,31,15,9,7,58,35
Temporada2019,Jornada 31,5,Monchengladbach,51,31,15,6,10,49,38
Temporada2019,Jornada 31,6,B. Leverkusen,51,31,16,3,12,57,49
Temporada2019,Jornada 31,7,Hoffenheim,50,31,13,11,7,66,45
Temporada2019,Jornada 31,8,Wolfsburg,49,31,14,7,10,52,46
Temporada2019,Jornada 31,9,Werder Bremen,46,31,12,10,9,53,46
Temporada2019,Jornada 31,10,Fortuna,40,31,12,4,15,44,60
Temporada2019,Jornada 31,11,Hertha BSC,37,31,9,10,12,41,48
Temporada2019,Jornada 31,12,Mainz 05,36,31,10,6,15,37,52
Temporada2019,Jornada 31,13,SC Freiburg,32,31,7,11,13,40,56
Temporada2019,Jornada 31,14,FC Augsburg,31,31,8,7,16,47,59
Temporada2019,Jornada 31,15,Schalke 04,30,31,8,6,17,36,54
Temporada2019,Jornada 31,16,Stuttgart,24,31,6,6,19,28,67
Temporada2019,Jornada 31,17,Nürnberg,19,31,3,10,18,25,57
Temporada2019,Jornada 31,18,Hannover 96,18,31,4,6,21,26,66
Temporada2019,Jornada 32,1,Bayern München,74,32,23,5,4,83,31
Temporada2019,Jornada 32,2,B. Dortmund,70,32,21,7,4,76,42
Temporada2019,Jornada 32,3,RB Leipzig,65,32,19,8,5,62,27
Temporada2019,Jornada 32,4,Eintracht,54,32,15,9,8,59,41
Temporada2019,Jornada 32,5,B. Leverkusen,54,32,17,3,12,63,50
Temporada2019,Jornada 32,6,Monchengladbach,52,32,15,7,10,51,40
Temporada2019,Jornada 32,7,Wolfsburg,52,32,15,7,10,54,46
Temporada2019,Jornada 32,8,Hoffenheim,51,32,13,12,7,68,47
Temporada2019,Jornada 32,9,Werder Bremen,47,32,12,11,9,55,48
Temporada2019,Jornada 32,10,Fortuna,41,32,12,5,15,45,61
Temporada2019,Jornada 32,11,Hertha BSC,40,32,10,10,12,44,49
Temporada2019,Jornada 32,12,Mainz 05,37,32,10,7,15,40,55
Temporada2019,Jornada 32,13,SC Freiburg,33,32,7,12,13,41,57
Temporada2019,Jornada 32,14,FC Augsburg,32,32,8,8,16,47,59
Temporada2019,Jornada 32,15,Schalke 04,31,32,8,7,17,36,54
Temporada2019,Jornada 32,16,Stuttgart,24,32,6,6,20,29,70
Temporada2019,Jornada 32,17,Nürnberg,19,32,3,10,19,25,59
Temporada2019,Jornada 32,18,Hannover 96,18,32,4,6,22,27,69
Temporada2019,Jornada 33,1,Bayern München,75,33,23,6,4,83,31
Temporada2019,Jornada 33,2,B. Dortmund,73,33,22,7,4,79,44
Temporada2019,Jornada 33,3,RB Leipzig,66,33,19,9,5,62,27
Temporada2019,Jornada 33,4,Monchengladbach,55,33,16,7,10,55,40
Temporada2019,Jornada 33,5,B. Leverkusen,55,33,17,4,12,64,51
Temporada2019,Jornada 33,6,Eintracht,54,33,15,9,9,59,43
Temporada2019,Jornada 33,7,Wolfsburg,52,33,15,7,11,54,49
Temporada2019,Jornada 33,8,Hoffenheim,51,33,13,12,8,68,48
Temporada2019,Jornada 33,9,Werder Bremen,50,33,13,11,9,56,48
Temporada2019,Jornada 33,10,Hertha BSC,43,33,11,10,12,48,52
Temporada2019,Jornada 33,11,Fortuna,41,33,12,5,16,47,64
Temporada2019,Jornada 33,12,Mainz 05,40,33,11,7,15,42,55
Temporada2019,Jornada 33,13,SC Freiburg,33,33,7,12,14,41,60
Temporada2019,Jornada 33,14,FC Augsburg,32,33,8,8,17,50,63
Temporada2019,Jornada 33,15,Schalke 04,32,33,8,8,17,37,55
Temporada2019,Jornada 33,16,Stuttgart,27,33,7,6,20,32,70
Temporada2019,Jornada 33,17,Hannover 96,21,33,5,6,22,30,69
Temporada2019,Jornada 33,18,Nürnberg,19,33,3,10,20,25,63
Temporada2019,Jornada 34,1,Bayern München,78,34,24,6,4,88,32
Temporada2019,Jornada 34,2,B. Dortmund,76,34,23,7,4,81,44
Temporada2019,Jornada 34,3,RB Leipzig,66,34,19,9,6,63,29
Temporada2019,Jornada 34,4,B. Leverkusen,58,34,18,4,12,69,52
Temporada2019,Jornada 34,5,Monchengladbach,55,34,16,7,11,55,42
Temporada2019,Jornada 34,6,Wolfsburg,55,34,16,7,11,62,50
Temporada2019,Jornada 34,7,Eintracht,54,34,15,9,10,60,48
Temporada2019,Jornada 34,8,Werder Bremen,53,34,14,11,9,58,49
Temporada2019,Jornada 34,9,Hoffenheim,51,34,13,12,9,70,52
Temporada2019,Jornada 34,10,Fortuna,44,34,13,5,16,49,65
Temporada2019,Jornada 34,11,Hertha BSC,43,34,11,10,13,49,57
Temporada2019,Jornada 34,12,Mainz 05,43,34,12,7,15,46,57
Temporada2019,Jornada 34,13,SC Freiburg,36,34,8,12,14,46,61
Temporada2019,Jornada 34,14,Schalke 04,33,34,8,9,17,37,55
Temporada2019,Jornada 34,15,FC Augsburg,32,34,8,8,18,51,71
Temporada2019,Jornada 34,16,Stuttgart,28,34,7,7,20,32,70
Temporada2019,Jornada 34,17,Hannover 96,21,34,5,6,23,31,71
Temporada2019,Jornada 34,18,Nürnberg,19,34,3,10,21,26,68
Temporada2019,Jornada 35,1,Bayern München,78,34,24,6,4,88,32
Temporada2019,Jornada 35,2,B. Dortmund,76,34,23,7,4,81,44
Temporada2019,Jornada 35,3,RB Leipzig,66,34,19,9,6,63,29
Temporada2019,Jornada 35,4,B. Leverkusen,58,34,18,4,12,69,52
Temporada2019,Jornada 35,5,Monchengladbach,55,34,16,7,11,55,42
Temporada2019,Jornada 35,6,Wolfsburg,55,34,16,7,11,62,50
Temporada2019,Jornada 35,7,Eintracht,54,34,15,9,10,60,48
Temporada2019,Jornada 35,8,Werder Bremen,53,34,14,11,9,58,49
Temporada2019,Jornada 35,9,Hoffenheim,51,34,13,12,9,70,52
Temporada2019,Jornada 35,10,Fortuna,44,34,13,5,16,49,65
Temporada2019,Jornada 35,11,Hertha BSC,43,34,11,10,13,49,57
Temporada2019,Jornada 35,12,Mainz 05,43,34,12,7,15,46,57
Temporada2019,Jornada 35,13,SC Freiburg,36,34,8,12,14,46,61
Temporada2019,Jornada 35,14,Schalke 04,33,34,8,9,17,37,55
Temporada2019,Jornada 35,15,FC Augsburg,32,34,8,8,18,51,71
Temporada2019,Jornada 35,16,Stuttgart,28,34,7,7,20,32,70
Temporada2019,Jornada 35,17,Hannover 96,21,34,5,6,23,31,71
Temporada2019,Jornada 35,18,Nürnberg,19,34,3,10,21,26,68
Temporada2019,Jornada 36,1,Bayern München,78,34,24,6,4,88,32
Temporada2019,Jornada 36,2,B. Dortmund,76,34,23,7,4,81,44
Temporada2019,Jornada 36,3,RB Leipzig,66,34,19,9,6,63,29
Temporada2019,Jornada 36,4,B. Leverkusen,58,34,18,4,12,69,52
Temporada2019,Jornada 36,5,Monchengladbach,55,34,16,7,11,55,42
Temporada2019,Jornada 36,6,Wolfsburg,55,34,16,7,11,62,50
Temporada2019,Jornada 36,7,Eintracht,54,34,15,9,10,60,48
Temporada2019,Jornada 36,8,Werder Bremen,53,34,14,11,9,58,49
Temporada2019,Jornada 36,9,Hoffenheim,51,34,13,12,9,70,52
Temporada2019,Jornada 36,10,Fortuna,44,34,13,5,16,49,65
Temporada2019,Jornada 36,11,Hertha BSC,43,34,11,10,13,49,57
Temporada2019,Jornada 36,12,Mainz 05,43,34,12,7,15,46,57
Temporada2019,Jornada 36,13,SC Freiburg,36,34,8,12,14,46,61
Temporada2019,Jornada 36,14,Schalke 04,33,34,8,9,17,37,55
Temporada2019,Jornada 36,15,FC Augsburg,32,34,8,8,18,51,71
Temporada2019,Jornada 36,16,Stuttgart,28,34,7,7,20,32,70
Temporada2019,Jornada 36,17,Hannover 96,21,34,5,6,23,31,71
Temporada2019,Jornada 36,18,Nürnberg,19,34,3,10,21,26,68
Temporada2019,Jornada 37,1,Bayern München,78,34,24,6,4,88,32
Temporada2019,Jornada 37,2,B. Dortmund,76,34,23,7,4,81,44
Temporada2019,Jornada 37,3,RB Leipzig,66,34,19,9,6,63,29
Temporada2019,Jornada 37,4,B. Leverkusen,58,34,18,4,12,69,52
Temporada2019,Jornada 37,5,Monchengladbach,55,34,16,7,11,55,42
Temporada2019,Jornada 37,6,Wolfsburg,55,34,16,7,11,62,50
Temporada2019,Jornada 37,7,Eintracht,54,34,15,9,10,60,48
Temporada2019,Jornada 37,8,Werder Bremen,53,34,14,11,9,58,49
Temporada2019,Jornada 37,9,Hoffenheim,51,34,13,12,9,70,52
Temporada2019,Jornada 37,10,Fortuna,44,34,13,5,16,49,65
Temporada2019,Jornada 37,11,Hertha BSC,43,34,11,10,13,49,57
Temporada2019,Jornada 37,12,Mainz 05,43,34,12,7,15,46,57
Temporada2019,Jornada 37,13,SC Freiburg,36,34,8,12,14,46,61
Temporada2019,Jornada 37,14,Schalke 04,33,34,8,9,17,37,55
Temporada2019,Jornada 37,15,FC Augsburg,32,34,8,8,18,51,71
Temporada2019,Jornada 37,16,Stuttgart,28,34,7,7,20,32,70
Temporada2019,Jornada 37,17,Hannover 96,21,34,5,6,23,31,71
Temporada2019,Jornada 37,18,Nürnberg,19,34,3,10,21,26,68
Temporada2019,Jornada 38,1,Bayern München,78,34,24,6,4,88,32
Temporada2019,Jornada 38,2,B. Dortmund,76,34,23,7,4,81,44
Temporada2019,Jornada 38,3,RB Leipzig,66,34,19,9,6,63,29
Temporada2019,Jornada 38,4,B. Leverkusen,58,34,18,4,12,69,52
Temporada2019,Jornada 38,5,Monchengladbach,55,34,16,7,11,55,42
Temporada2019,Jornada 38,6,Wolfsburg,55,34,16,7,11,62,50
Temporada2019,Jornada 38,7,Eintracht,54,34,15,9,10,60,48
Temporada2019,Jornada 38,8,Werder Bremen,53,34,14,11,9,58,49
Temporada2019,Jornada 38,9,Hoffenheim,51,34,13,12,9,70,52
Temporada2019,Jornada 38,10,Fortuna,44,34,13,5,16,49,65
Temporada2019,Jornada 38,11,Hertha BSC,43,34,11,10,13,49,57
Temporada2019,Jornada 38,12,Mainz 05,43,34,12,7,15,46,57
Temporada2019,Jornada 38,13,SC Freiburg,36,34,8,12,14,46,61
Temporada2019,Jornada 38,14,Schalke 04,33,34,8,9,17,37,55
Temporada2019,Jornada 38,15,FC Augsburg,32,34,8,8,18,51,71
Temporada2019,Jornada 38,16,Stuttgart,28,34,7,7,20,32,70
Temporada2019,Jornada 38,17,Hannover 96,21,34,5,6,23,31,71
Temporada2019,Jornada 38,18,Nürnberg,19,34,3,10,21,26,68
Temporada2018,Jornada 1,1,B. Dortmund,3,1,1,0,0,3,0
Temporada2018,Jornada 1,2,Bayern München,3,1,1,0,0,3,1
Temporada2018,Jornada 1,3,Hertha BSC,3,1,1,0,0,2,0
Temporada2018,Jornada 1,4,Schalke 04,3,1,1,0,0,2,0
Temporada2018,Jornada 1,5,Monchengladbach,3,1,1,0,0,1,0
Temporada2018,Jornada 1,6,Hamburger SV,3,1,1,0,0,1,0
Temporada2018,Jornada 1,7,Hannover 96,3,1,1,0,0,1,0
Temporada2018,Jornada 1,8,Hoffenheim,3,1,1,0,0,1,0
Temporada2018,Jornada 1,9,Eintracht,1,1,0,1,0,0,0
Temporada2018,Jornada 1,10,SC Freiburg,1,1,0,1,0,0,0
Temporada2018,Jornada 1,11,FC Augsburg,0,1,0,0,1,0,1
Temporada2018,Jornada 1,12,Köln,0,1,0,0,1,0,1
Temporada2018,Jornada 1,13,Mainz 05,0,1,0,0,1,0,1
Temporada2018,Jornada 1,14,Werder Bremen,0,1,0,0,1,0,1
Temporada2018,Jornada 1,15,B. Leverkusen,0,1,0,0,1,1,3
Temporada2018,Jornada 1,16,RB Leipzig,0,1,0,0,1,0,2
Temporada2018,Jornada 1,17,Stuttgart,0,1,0,0,1,0,2
Temporada2018,Jornada 1,18,Wolfsburg,0,1,0,0,1,0,3
Temporada2018,Jornada 2,1,B. Dortmund,6,2,2,0,0,5,0
Temporada2018,Jornada 2,2,Bayern München,6,2,2,0,0,5,1
Temporada2018,Jornada 2,3,Hamburger SV,6,2,2,0,0,4,1
Temporada2018,Jornada 2,4,Hannover 96,6,2,2,0,0,2,0
Temporada2018,Jornada 2,5,Monchengladbach,4,2,1,1,0,3,2
Temporada2018,Jornada 2,6,Hoffenheim,4,2,1,1,0,3,2
Temporada2018,Jornada 2,7,RB Leipzig,3,2,1,0,1,4,3
Temporada2018,Jornada 2,8,Schalke 04,3,2,1,0,1,2,1
Temporada2018,Jornada 2,9,Hertha BSC,3,2,1,0,1,2,2
Temporada2018,Jornada 2,10,Stuttgart,3,2,1,0,1,1,2
Temporada2018,Jornada 2,11,Wolfsburg,3,2,1,0,1,1,3
Temporada2018,Jornada 2,12,FC Augsburg,1,2,0,1,1,2,3
Temporada2018,Jornada 2,13,Eintracht,1,2,0,1,1,0,1
Temporada2018,Jornada 2,14,B. Leverkusen,1,2,0,1,1,3,5
Temporada2018,Jornada 2,15,SC Freiburg,1,2,0,1,1,1,4
Temporada2018,Jornada 2,16,Mainz 05,0,2,0,0,2,0,2
Temporada2018,Jornada 2,17,Köln,0,2,0,0,2,1,4
Temporada2018,Jornada 2,18,Werder Bremen,0,2,0,0,2,0,3
Temporada2018,Jornada 3,1,B. Dortmund,7,3,2,1,0,5,0
Temporada2018,Jornada 3,2,Hoffenheim,7,3,2,1,0,5,2
Temporada2018,Jornada 3,3,Hannover 96,7,3,2,1,0,3,1
Temporada2018,Jornada 3,4,RB Leipzig,6,3,2,0,1,6,3
Temporada2018,Jornada 3,5,Schalke 04,6,3,2,0,1,5,2
Temporada2018,Jornada 3,6,Bayern München,6,3,2,0,1,5,3
Temporada2018,Jornada 3,7,Hamburger SV,6,3,2,0,1,4,3
Temporada2018,Jornada 3,8,FC Augsburg,4,3,1,1,1,5,3
Temporada2018,Jornada 3,9,Monchengladbach,4,3,1,1,1,3,3
Temporada2018,Jornada 3,10,Hertha BSC,4,3,1,1,1,3,3
Temporada2018,Jornada 3,11,Eintracht,4,3,1,1,1,1,1
Temporada2018,Jornada 3,12,Wolfsburg,4,3,1,1,1,2,4
Temporada2018,Jornada 3,13,Mainz 05,3,3,1,0,2,3,3
Temporada2018,Jornada 3,14,Stuttgart,3,3,1,0,2,2,5
Temporada2018,Jornada 3,15,SC Freiburg,2,3,0,2,1,1,4
Temporada2018,Jornada 3,16,Werder Bremen,1,3,0,1,2,1,4
Temporada2018,Jornada 3,17,B. Leverkusen,1,3,0,1,2,4,8
Temporada2018,Jornada 3,18,Köln,0,3,0,0,3,1,7
Temporada2018,Jornada 4,1,B. Dortmund,10,4,3,1,0,10,0
Temporada2018,Jornada 4,2,Hannover 96,10,4,3,1,0,5,1
Temporada2018,Jornada 4,3,Bayern München,9,4,3,0,1,9,3
Temporada2018,Jornada 4,4,Schalke 04,9,4,3,0,1,7,3
Temporada2018,Jornada 4,5,Hoffenheim,8,4,2,2,0,6,3
Temporada2018,Jornada 4,6,RB Leipzig,7,4,2,1,1,8,5
Temporada2018,Jornada 4,7,FC Augsburg,7,4,2,1,1,7,4
Temporada2018,Jornada 4,8,Hamburger SV,6,4,2,0,2,4,5
Temporada2018,Jornada 4,9,Stuttgart,6,4,2,0,2,3,5
Temporada2018,Jornada 4,10,Monchengladbach,5,4,1,2,1,5,5
Temporada2018,Jornada 4,11,Hertha BSC,5,4,1,2,1,4,4
Temporada2018,Jornada 4,12,B. Leverkusen,4,4,1,1,2,8,8
Temporada2018,Jornada 4,13,Eintracht,4,4,1,1,2,2,3
Temporada2018,Jornada 4,14,Wolfsburg,4,4,1,1,2,2,5
Temporada2018,Jornada 4,15,Mainz 05,3,4,1,0,3,3,7
Temporada2018,Jornada 4,16,SC Freiburg,2,4,0,2,2,1,8
Temporada2018,Jornada 4,17,Werder Bremen,1,4,0,1,3,2,6
Temporada2018,Jornada 4,18,Köln,0,4,0,0,4,1,12
Temporada2018,Jornada 5,1,B. Dortmund,13,5,4,1,0,13,0
Temporada2018,Jornada 5,2,Bayern München,12,5,4,0,1,12,3
Temporada2018,Jornada 5,3,Hoffenheim,11,5,3,2,0,9,5
Temporada2018,Jornada 5,4,Hannover 96,11,5,3,2,0,6,2
Temporada2018,Jornada 5,5,FC Augsburg,10,5,3,1,1,8,4
Temporada2018,Jornada 5,6,Schalke 04,9,5,3,0,2,7,6
Temporada2018,Jornada 5,7,Monchengladbach,8,5,2,2,1,7,5
Temporada2018,Jornada 5,8,Hertha BSC,8,5,2,2,1,6,5
Temporada2018,Jornada 5,9,RB Leipzig,7,5,2,1,2,8,6
Temporada2018,Jornada 5,10,Eintracht,7,5,2,1,2,3,3
Temporada2018,Jornada 5,11,Hamburger SV,6,5,2,0,3,4,8
Temporada2018,Jornada 5,12,Stuttgart,6,5,2,0,3,3,7
Temporada2018,Jornada 5,13,Wolfsburg,5,5,1,2,2,3,6
Temporada2018,Jornada 5,14,B. Leverkusen,4,5,1,1,3,9,10
Temporada2018,Jornada 5,15,Mainz 05,3,5,1,0,4,5,10
Temporada2018,Jornada 5,16,SC Freiburg,3,5,0,3,2,2,9
Temporada2018,Jornada 5,17,Werder Bremen,2,5,0,2,3,3,7
Temporada2018,Jornada 5,18,Köln,0,5,0,0,5,1,13
Temporada2018,Jornada 6,1,B. Dortmund,16,6,5,1,0,19,1
Temporada2018,Jornada 6,2,Hoffenheim,14,6,4,2,0,11,5
Temporada2018,Jornada 6,3,Bayern München,13,6,4,1,1,14,5
Temporada2018,Jornada 6,4,Hannover 96,12,6,3,3,0,6,2
Temporada2018,Jornada 6,5,FC Augsburg,11,6,3,2,1,8,4
Temporada2018,Jornada 6,6,RB Leipzig,10,6,3,1,2,10,7
Temporada2018,Jornada 6,7,Schalke 04,9,6,3,0,3,7,8
Temporada2018,Jornada 6,8,Hertha BSC,8,6,2,2,2,6,6
Temporada2018,Jornada 6,9,Monchengladbach,8,6,2,2,2,8,11
Temporada2018,Jornada 6,10,B. Leverkusen,7,6,2,1,3,12,10
