clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2019,Jornada 21,7,Atalanta,32,21,9,5,7,47,30
Temporada2019,Jornada 21,8,Lazio,32,21,9,5,7,30,25
Temporada2019,Jornada 21,9,Fiorentina,30,21,7,9,5,32,24
Temporada2019,Jornada 21,10,Torino,30,21,7,9,5,27,22
Temporada2019,Jornada 21,11,Sassuolo,29,21,7,8,6,33,32
Temporada2019,Jornada 21,12,Parma,28,21,8,4,9,21,27
Temporada2019,Jornada 21,13,Genoa,23,21,6,5,10,28,38
Temporada2019,Jornada 21,14,Cagliari,21,21,4,9,8,19,30
Temporada2019,Jornada 21,15,SPAL,21,21,5,6,10,19,30
Temporada2019,Jornada 21,16,Udinese,18,21,4,6,11,17,29
Temporada2019,Jornada 21,17,Empoli,17,21,4,5,12,25,42
Temporada2019,Jornada 21,18,Bologna,14,21,2,8,11,16,34
Temporada2019,Jornada 21,19,Frosinone,13,21,2,7,12,16,42
Temporada2019,Jornada 21,20,Chievo,8,21,1,8,12,17,42
Temporada2019,Jornada 22,1,Juventus,60,22,19,3,0,46,15
Temporada2019,Jornada 22,2,Napoli,51,22,16,3,3,42,18
Temporada2019,Jornada 22,3,Inter,40,22,12,4,6,31,16
Temporada2019,Jornada 22,4,Milan,36,22,9,9,4,29,21
Temporada2019,Jornada 22,5,Atalanta,35,22,10,5,7,48,30
Temporada2019,Jornada 22,6,Roma,35,22,9,8,5,41,30
Temporada2019,Jornada 22,7,Lazio,35,22,10,5,7,31,25
Temporada2019,Jornada 22,8,Sampdoria,33,22,9,6,7,39,29
Temporada2019,Jornada 22,9,Fiorentina,31,22,7,10,5,33,25
Temporada2019,Jornada 22,10,Torino,31,22,7,10,5,27,22
Temporada2019,Jornada 22,11,Sassuolo,30,22,7,9,6,34,33
Temporada2019,Jornada 22,12,Parma,29,22,8,5,9,24,30
Temporada2019,Jornada 22,13,Genoa,24,22,6,6,10,29,39
Temporada2019,Jornada 22,14,SPAL,22,22,5,7,10,19,30
Temporada2019,Jornada 22,15,Cagliari,21,22,4,9,9,19,31
Temporada2019,Jornada 22,16,Udinese,19,22,4,7,11,18,30
Temporada2019,Jornada 22,17,Empoli,18,22,4,6,12,27,44
Temporada2019,Jornada 22,18,Bologna,17,22,3,8,11,17,34
Temporada2019,Jornada 22,19,Frosinone,13,22,2,7,13,16,43
Temporada2019,Jornada 22,20,Chievo,9,22,1,9,12,19,44
Temporada2019,Jornada 23,1,Juventus,63,23,20,3,0,49,15
Temporada2019,Jornada 23,2,Napoli,52,23,16,4,3,42,18
Temporada2019,Jornada 23,3,Inter,43,23,13,4,6,32,16
Temporada2019,Jornada 23,4,Milan,39,23,10,9,4,32,21
Temporada2019,Jornada 23,5,Atalanta,38,23,11,5,7,50,31
Temporada2019,Jornada 23,6,Roma,38,23,10,8,5,44,30
Temporada2019,Jornada 23,7,Lazio,38,23,11,5,7,32,25
Temporada2019,Jornada 23,8,Torino,34,23,8,10,5,28,22
Temporada2019,Jornada 23,9,Sampdoria,33,23,9,6,8,39,30
Temporada2019,Jornada 23,10,Fiorentina,32,23,7,11,5,33,25
Temporada2019,Jornada 23,11,Sassuolo,30,23,7,9,7,34,36
Temporada2019,Jornada 23,12,Parma,29,23,8,5,10,24,31
Temporada2019,Jornada 23,13,Genoa,25,23,6,7,10,30,40
Temporada2019,Jornada 23,14,SPAL,22,23,5,7,11,20,32
Temporada2019,Jornada 23,15,Cagliari,21,23,4,9,10,19,34
Temporada2019,Jornada 23,16,Udinese,19,23,4,7,12,18,31
Temporada2019,Jornada 23,17,Bologna,18,23,3,9,11,18,35
Temporada2019,Jornada 23,18,Empoli,18,23,4,6,13,27,45
Temporada2019,Jornada 23,19,Frosinone,16,23,3,7,13,17,43
Temporada2019,Jornada 23,20,Chievo,9,23,1,9,13,19,47
Temporada2019,Jornada 24,1,Juventus,66,24,21,3,0,52,15
Temporada2019,Jornada 24,2,Napoli,53,24,16,5,3,42,18
Temporada2019,Jornada 24,3,Inter,46,24,14,4,6,34,17
Temporada2019,Jornada 24,4,Milan,42,24,11,9,4,35,22
Temporada2019,Jornada 24,5,Roma,41,24,11,8,5,46,31
Temporada2019,Jornada 24,6,Atalanta,38,24,11,5,8,51,34
Temporada2019,Jornada 24,7,Lazio,38,24,11,5,8,33,27
Temporada2019,Jornada 24,8,Fiorentina,35,24,8,11,5,37,26
Temporada2019,Jornada 24,9,Torino,35,24,8,11,5,28,22
Temporada2019,Jornada 24,10,Sampdoria,33,24,9,6,9,40,32
Temporada2019,Jornada 24,11,Sassuolo,30,24,7,9,8,34,39
Temporada2019,Jornada 24,12,Parma,29,24,8,5,11,25,33
Temporada2019,Jornada 24,13,Genoa,28,24,7,7,10,32,41
Temporada2019,Jornada 24,14,Cagliari,24,24,5,9,10,21,35
Temporada2019,Jornada 24,15,Udinese,22,24,5,7,12,19,31
Temporada2019,Jornada 24,16,SPAL,22,24,5,7,12,21,36
Temporada2019,Jornada 24,17,Empoli,21,24,5,6,13,30,45
Temporada2019,Jornada 24,18,Bologna,18,24,3,9,12,19,37
Temporada2019,Jornada 24,19,Frosinone,16,24,3,7,14,17,46
Temporada2019,Jornada 24,20,Chievo,9,24,1,9,14,19,48
Temporada2019,Jornada 25,1,Juventus,69,25,22,3,0,53,15
Temporada2019,Jornada 25,2,Napoli,56,25,17,5,3,46,18
Temporada2019,Jornada 25,3,Inter,47,25,14,5,6,37,20
Temporada2019,Jornada 25,4,Milan,45,25,12,9,4,38,22
Temporada2019,Jornada 25,5,Roma,44,25,12,8,5,49,33
Temporada2019,Jornada 25,6,Lazio,41,25,12,5,8,35,27
Temporada2019,Jornada 25,7,Atalanta,38,25,11,5,9,51,36
Temporada2019,Jornada 25,8,Torino,38,25,9,11,5,30,22
Temporada2019,Jornada 25,9,Fiorentina,36,25,8,12,5,40,29
Temporada2019,Jornada 25,10,Sampdoria,36,25,10,6,9,41,32
Temporada2019,Jornada 25,11,Sassuolo,31,25,7,10,8,35,40
Temporada2019,Jornada 25,12,Parma,29,25,8,5,12,25,37
Temporada2019,Jornada 25,13,Genoa,29,25,7,8,10,32,41
Temporada2019,Jornada 25,14,Cagliari,24,25,5,9,11,21,36
Temporada2019,Jornada 25,15,SPAL,23,25,5,8,12,22,37
Temporada2019,Jornada 25,16,Udinese,22,25,5,7,13,19,33
Temporada2019,Jornada 25,17,Empoli,21,25,5,6,14,30,48
Temporada2019,Jornada 25,18,Bologna,18,25,3,9,13,19,38
Temporada2019,Jornada 25,19,Frosinone,16,25,3,7,15,19,49
Temporada2019,Jornada 25,20,Chievo,10,25,1,10,14,19,48
Temporada2019,Jornada 26,1,Juventus,72,26,23,3,0,55,16
Temporada2019,Jornada 26,2,Napoli,56,26,17,5,4,47,20
Temporada2019,Jornada 26,3,Milan,48,26,13,9,4,39,22
Temporada2019,Jornada 26,4,Inter,47,26,14,5,7,38,22
Temporada2019,Jornada 26,5,Roma,44,26,12,8,6,49,36
Temporada2019,Jornada 26,6,Lazio,44,26,13,5,8,38,27
Temporada2019,Jornada 26,7,Atalanta,41,26,12,5,9,54,37
Temporada2019,Jornada 26,8,Torino,41,26,10,11,5,33,22
Temporada2019,Jornada 26,9,Sampdoria,39,26,11,6,9,43,33
Temporada2019,Jornada 26,10,Fiorentina,36,26,8,12,6,41,32
Temporada2019,Jornada 26,11,Sassuolo,31,26,7,10,9,35,41
Temporada2019,Jornada 26,12,Parma,30,26,8,6,12,28,40
Temporada2019,Jornada 26,13,Genoa,30,26,7,9,10,32,41
Temporada2019,Jornada 26,14,Cagliari,27,26,6,9,11,23,37
Temporada2019,Jornada 26,15,Udinese,25,26,6,7,13,21,34
Temporada2019,Jornada 26,16,SPAL,23,26,5,8,13,23,39
Temporada2019,Jornada 26,17,Empoli,22,26,5,7,14,33,51
Temporada2019,Jornada 26,18,Bologna,18,26,3,9,14,20,40
Temporada2019,Jornada 26,19,Frosinone,17,26,3,8,15,19,49
Temporada2019,Jornada 26,20,Chievo,10,26,1,10,15,19,51
Temporada2019,Jornada 27,1,Juventus,75,27,24,3,0,59,17
Temporada2019,Jornada 27,2,Napoli,57,27,17,6,4,48,21
Temporada2019,Jornada 27,3,Milan,51,27,14,9,4,41,23
Temporada2019,Jornada 27,4,Inter,50,27,15,5,7,40,22
Temporada2019,Jornada 27,5,Roma,47,27,13,8,6,51,37
Temporada2019,Jornada 27,6,Lazio,45,27,13,6,8,39,28
Temporada2019,Jornada 27,7,Atalanta,44,27,13,5,9,56,38
Temporada2019,Jornada 27,8,Torino,44,27,11,11,5,35,23
Temporada2019,Jornada 27,9,Sampdoria,39,27,11,6,10,44,35
Temporada2019,Jornada 27,10,Fiorentina,37,27,8,13,6,42,33
Temporada2019,Jornada 27,11,Parma,33,27,9,6,12,29,40
Temporada2019,Jornada 27,12,Sassuolo,32,27,7,11,9,36,42
Temporada2019,Jornada 27,13,Genoa,30,27,7,9,11,32,42
Temporada2019,Jornada 27,14,Cagliari,27,27,6,9,12,23,39
Temporada2019,Jornada 27,15,Udinese,25,27,6,7,14,22,38
Temporada2019,Jornada 27,16,SPAL,23,27,5,8,14,23,41
Temporada2019,Jornada 27,17,Empoli,22,27,5,7,15,34,53
Temporada2019,Jornada 27,18,Bologna,21,27,4,9,14,22,40
Temporada2019,Jornada 27,19,Frosinone,17,27,3,8,16,20,51
Temporada2019,Jornada 27,20,Chievo,10,27,1,10,16,20,53
Temporada2019,Jornada 28,1,Juventus,75,28,24,3,1,59,19
Temporada2019,Jornada 28,2,Napoli,60,28,18,6,4,52,23
Temporada2019,Jornada 28,3,Inter,53,28,16,5,7,43,24
Temporada2019,Jornada 28,4,Milan,51,28,14,9,5,43,26
Temporada2019,Jornada 28,5,Lazio,48,28,14,6,8,43,29
Temporada2019,Jornada 28,6,Roma,47,28,13,8,7,52,39
Temporada2019,Jornada 28,7,Atalanta,45,28,13,6,9,57,39
Temporada2019,Jornada 28,8,Torino,44,28,11,11,6,37,26
Temporada2019,Jornada 28,9,Sampdoria,42,28,12,6,10,49,38
Temporada2019,Jornada 28,10,Fiorentina,37,28,8,13,7,43,35
Temporada2019,Jornada 28,11,Parma,33,28,9,6,13,30,44
Temporada2019,Jornada 28,12,Genoa,33,28,8,9,11,34,42
Temporada2019,Jornada 28,13,Sassuolo,32,28,7,11,10,39,47
Temporada2019,Jornada 28,14,Cagliari,30,28,7,9,12,25,40
Temporada2019,Jornada 28,15,SPAL,26,28,6,8,14,25,42
Temporada2019,Jornada 28,16,Empoli,25,28,6,7,15,36,54
Temporada2019,Jornada 28,17,Udinese,25,28,6,7,15,24,42
Temporada2019,Jornada 28,18,Bologna,24,28,5,9,14,25,42
Temporada2019,Jornada 28,19,Frosinone,17,28,3,8,17,21,53
Temporada2019,Jornada 28,20,Chievo,11,28,1,11,16,21,54
Temporada2019,Jornada 29,1,Juventus,78,29,25,3,1,60,19
Temporada2019,Jornada 29,2,Napoli,63,29,19,6,4,56,24
Temporada2019,Jornada 29,3,Inter,53,29,16,5,8,43,25
Temporada2019,Jornada 29,4,Milan,51,29,14,9,6,43,27
Temporada2019,Jornada 29,5,Lazio,51,29,15,6,8,44,29
Temporada2019,Jornada 29,6,Atalanta,48,29,14,6,9,60,40
Temporada2019,Jornada 29,7,Roma,47,29,13,8,8,53,43
Temporada2019,Jornada 29,8,Sampdoria,45,29,13,6,10,50,38
Temporada2019,Jornada 29,9,Torino,45,29,11,12,6,38,27
Temporada2019,Jornada 29,10,Fiorentina,38,29,8,14,7,44,36
Temporada2019,Jornada 29,11,Parma,33,29,9,6,14,31,47
Temporada2019,Jornada 29,12,Cagliari,33,29,8,9,12,28,40
Temporada2019,Jornada 29,13,Genoa,33,29,8,9,12,34,44
Temporada2019,Jornada 29,14,Sassuolo,32,29,7,11,11,40,49
Temporada2019,Jornada 29,15,SPAL,29,29,7,8,14,26,42
Temporada2019,Jornada 29,16,Udinese,28,29,7,7,15,26,42
Temporada2019,Jornada 29,17,Bologna,27,29,6,9,14,27,43
Temporada2019,Jornada 29,18,Empoli,25,29,6,7,16,36,55
Temporada2019,Jornada 29,19,Frosinone,17,29,3,8,18,21,54
Temporada2019,Jornada 29,20,Chievo,11,29,1,11,17,21,57
Temporada2019,Jornada 30,1,Juventus,81,30,26,3,1,62,19
Temporada2019,Jornada 30,2,Napoli,63,30,19,6,5,57,26
Temporada2019,Jornada 30,3,Inter,56,30,17,5,8,47,25
Temporada2019,Jornada 30,4,Milan,52,30,14,10,6,44,28
Temporada2019,Jornada 30,5,Atalanta,51,30,15,6,9,64,41
Temporada2019,Jornada 30,6,Lazio,51,30,15,6,9,44,30
Temporada2019,Jornada 30,7,Torino,48,30,12,12,6,40,28
Temporada2019,Jornada 30,8,Roma,48,30,13,9,8,55,45
Temporada2019,Jornada 30,9,Sampdoria,45,30,13,6,11,51,40
Temporada2019,Jornada 30,10,Fiorentina,39,30,8,15,7,46,38
Temporada2019,Jornada 30,11,Sassuolo,35,30,8,11,11,44,49
Temporada2019,Jornada 30,12,Parma,33,30,9,6,15,33,50
Temporada2019,Jornada 30,13,Cagliari,33,30,8,9,13,28,42
Temporada2019,Jornada 30,14,Genoa,33,30,8,9,13,34,48
Temporada2019,Jornada 30,15,SPAL,32,30,8,8,14,27,42
Temporada2019,Jornada 30,16,Udinese,29,30,7,8,15,27,43
Temporada2019,Jornada 30,17,Empoli,28,30,7,7,16,38,56
Temporada2019,Jornada 30,18,Bologna,27,30,6,9,15,28,47
Temporada2019,Jornada 30,19,Frosinone,20,30,4,8,18,24,56
Temporada2019,Jornada 30,20,Chievo,11,30,1,11,18,21,61
Temporada2019,Jornada 31,1,Juventus,84,31,27,3,1,64,20
Temporada2019,Jornada 31,2,Napoli,64,31,19,7,5,58,27
Temporada2019,Jornada 31,3,Inter,57,31,17,6,8,47,25
Temporada2019,Jornada 31,4,Atalanta,52,31,15,7,9,64,41
Temporada2019,Jornada 31,5,Milan,52,31,14,10,7,45,30
Temporada2019,Jornada 31,6,Lazio,52,31,15,7,9,46,32
Temporada2019,Jornada 31,7,Roma,51,31,14,9,8,56,45
Temporada2019,Jornada 31,8,Torino,49,31,12,13,6,40,28
Temporada2019,Jornada 31,9,Sampdoria,45,31,13,6,12,51,41
Temporada2019,Jornada 31,10,Fiorentina,39,31,8,15,8,46,39
Temporada2019,Jornada 31,11,Cagliari,36,31,9,9,13,30,43
Temporada2019,Jornada 31,12,Sassuolo,36,31,8,12,11,46,51
Temporada2019,Jornada 31,13,Parma,34,31,9,7,15,33,50
Temporada2019,Jornada 31,14,Genoa,34,31,8,10,13,35,49
Temporada2019,Jornada 31,15,Udinese,32,31,8,8,15,30,45
Temporada2019,Jornada 31,16,SPAL,32,31,8,8,15,28,44
Temporada2019,Jornada 31,17,Bologna,30,31,7,9,15,31,47
Temporada2019,Jornada 31,18,Empoli,28,31,7,7,17,40,59
Temporada2019,Jornada 31,19,Frosinone,23,31,5,8,18,25,56
Temporada2019,Jornada 31,20,Chievo,11,31,1,11,19,21,64
Temporada2019,Jornada 32,1,Juventus,84,32,27,3,2,65,22
Temporada2019,Jornada 32,2,Napoli,67,32,20,7,5,61,28
Temporada2019,Jornada 32,3,Inter,60,32,18,6,8,50,26
Temporada2019,Jornada 32,4,Milan,55,32,15,10,7,46,30
Temporada2019,Jornada 32,5,Roma,54,32,15,9,8,57,45
Temporada2019,Jornada 32,6,Atalanta,53,32,15,8,9,64,41
Temporada2019,Jornada 32,7,Lazio,52,32,15,7,10,46,33
Temporada2019,Jornada 32,8,Torino,50,32,12,14,6,41,29
Temporada2019,Jornada 32,9,Sampdoria,48,32,14,6,12,53,41
Temporada2019,Jornada 32,10,Fiorentina,40,32,8,16,8,46,39
Temporada2019,Jornada 32,11,Cagliari,37,32,9,10,13,31,44
Temporada2019,Jornada 32,12,Sassuolo,37,32,8,13,11,46,51
Temporada2019,Jornada 32,13,Parma,35,32,9,8,15,33,50
Temporada2019,Jornada 32,14,SPAL,35,32,9,8,15,30,45
Temporada2019,Jornada 32,15,Genoa,34,32,8,10,14,35,51
Temporada2019,Jornada 32,16,Udinese,32,32,8,8,16,30,46
Temporada2019,Jornada 32,17,Bologna,31,32,7,10,15,31,47
Temporada2019,Jornada 32,18,Empoli,29,32,7,8,17,40,59
Temporada2019,Jornada 32,19,Frosinone,23,32,5,8,19,26,59
Temporada2019,Jornada 32,20,Chievo,11,32,1,11,20,22,67
Temporada2019,Jornada 33,1,Juventus,87,33,28,3,2,67,23
Temporada2019,Jornada 33,2,Napoli,67,33,20,7,6,62,30
Temporada2019,Jornada 33,3,Inter,61,33,18,7,8,51,27
Temporada2019,Jornada 33,4,Atalanta,56,33,16,8,9,66,42
Temporada2019,Jornada 33,5,Milan,56,33,15,11,7,47,31
Temporada2019,Jornada 33,6,Roma,55,33,15,10,8,58,46
Temporada2019,Jornada 33,7,Torino,53,33,13,14,6,42,29
Temporada2019,Jornada 33,8,Lazio,52,33,15,7,11,47,35
Temporada2019,Jornada 33,9,Sampdoria,48,33,14,6,13,53,44
Temporada2019,Jornada 33,10,Cagliari,40,33,10,10,13,32,44
Temporada2019,Jornada 33,11,Fiorentina,40,33,8,16,9,47,41
Temporada2019,Jornada 33,12,Sassuolo,38,33,8,14,11,47,52
Temporada2019,Jornada 33,13,SPAL,38,33,10,8,15,34,47
Temporada2019,Jornada 33,14,Parma,36,33,9,9,15,34,51
Temporada2019,Jornada 33,15,Bologna,34,33,8,10,15,34,47
Temporada2019,Jornada 33,16,Genoa,34,33,8,10,15,35,52
Temporada2019,Jornada 33,17,Udinese,33,33,8,9,16,31,47
Temporada2019,Jornada 33,18,Empoli,29,33,7,8,18,42,63
Temporada2019,Jornada 33,19,Frosinone,23,33,5,8,20,26,60
Temporada2019,Jornada 33,20,Chievo,14,33,2,11,20,24,68
Temporada2019,Jornada 34,1,Juventus,88,34,28,4,2,68,24
Temporada2019,Jornada 34,2,Napoli,70,34,21,7,6,64,30
Temporada2019,Jornada 34,3,Inter,62,34,18,8,8,52,28
Temporada2019,Jornada 34,4,Atalanta,59,34,17,8,9,68,42
Temporada2019,Jornada 34,5,Roma,58,34,16,10,8,61,46
Temporada2019,Jornada 34,6,Torino,56,34,14,14,6,44,29
Temporada2019,Jornada 34,7,Milan,56,34,15,11,8,47,33
Temporada2019,Jornada 34,8,Lazio,55,34,16,7,11,49,36
Temporada2019,Jornada 34,9,Sampdoria,48,34,14,6,14,54,46
Temporada2019,Jornada 34,10,Sassuolo,41,34,9,14,11,48,52
Temporada2019,Jornada 34,11,Cagliari,40,34,10,10,14,32,47
Temporada2019,Jornada 34,12,Fiorentina,40,34,8,16,10,47,42
Temporada2019,Jornada 34,13,SPAL,39,34,10,9,15,35,48
Temporada2019,Jornada 34,14,Parma,37,34,9,10,15,35,52
Temporada2019,Jornada 34,15,Bologna,37,34,9,10,15,37,48
Temporada2019,Jornada 34,16,Genoa,35,34,8,11,15,36,53
Temporada2019,Jornada 34,17,Udinese,33,34,8,9,17,31,49
Temporada2019,Jornada 34,18,Empoli,29,34,7,8,19,43,66
Temporada2019,Jornada 34,19,Frosinone,23,34,5,8,21,26,62
Temporada2019,Jornada 34,20,Chievo,15,34,2,12,20,25,69
Temporada2019,Jornada 35,1,Juventus,89,35,28,5,2,69,25
Temporada2019,Jornada 35,2,Napoli,73,35,22,7,6,66,31
Temporada2019,Jornada 35,3,Inter,63,35,18,9,8,52,28
Temporada2019,Jornada 35,4,Atalanta,62,35,18,8,9,71,43
Temporada2019,Jornada 35,5,Roma,59,35,16,11,8,62,47
Temporada2019,Jornada 35,6,Milan,59,35,16,11,8,49,34
Temporada2019,Jornada 35,7,Torino,57,35,14,15,6,45,30
Temporada2019,Jornada 35,8,Lazio,55,35,16,7,12,50,39
Temporada2019,Jornada 35,9,Sampdoria,49,35,14,7,14,57,49
Temporada2019,Jornada 35,10,Sassuolo,42,35,9,15,11,50,54
Temporada2019,Jornada 35,11,SPAL,42,35,11,9,15,39,48
Temporada2019,Jornada 35,12,Cagliari,40,35,10,10,15,33,49
Temporada2019,Jornada 35,13,Fiorentina,40,35,8,16,11,47,43
Temporada2019,Jornada 35,14,Parma,38,35,9,11,15,38,55
Temporada2019,Jornada 35,15,Bologna,37,35,9,10,16,38,50
Temporada2019,Jornada 35,16,Genoa,36,35,8,12,15,37,54
Temporada2019,Jornada 35,17,Udinese,34,35,8,10,17,31,49
Temporada2019,Jornada 35,18,Empoli,32,35,8,8,19,44,66
Temporada2019,Jornada 35,19,Frosinone,24,35,5,9,21,28,64
Temporada2019,Jornada 35,20,Chievo,15,35,2,12,21,25,73
Temporada2019,Jornada 36,1,Juventus,89,36,28,5,3,69,27
Temporada2019,Jornada 36,2,Napoli,76,36,23,7,6,68,32
Temporada2019,Jornada 36,3,Inter,66,36,19,9,8,54,28
Temporada2019,Jornada 36,4,Atalanta,65,36,19,8,9,73,44
Temporada2019,Jornada 36,5,Roma,62,36,17,11,8,64,47
Temporada2019,Jornada 36,6,Milan,62,36,17,11,8,50,34
Temporada2019,Jornada 36,7,Torino,60,36,15,15,6,48,32
Temporada2019,Jornada 36,8,Lazio,58,36,17,7,12,52,40
Temporada2019,Jornada 36,9,Sampdoria,49,36,14,7,15,58,51
Temporada2019,Jornada 36,10,Sassuolo,42,36,9,15,12,52,57
Temporada2019,Jornada 36,11,SPAL,42,36,11,9,16,40,50
Temporada2019,Jornada 36,12,Cagliari,40,36,10,10,16,34,51
Temporada2019,Jornada 36,13,Bologna,40,36,10,10,16,42,51
Temporada2019,Jornada 36,14,Fiorentina,40,36,8,16,12,47,44
Temporada2019,Jornada 36,15,Parma,38,36,9,11,16,39,59
Temporada2019,Jornada 36,16,Udinese,37,36,9,10,17,34,50
Temporada2019,Jornada 36,17,Genoa,36,36,8,12,16,38,56
Temporada2019,Jornada 36,18,Empoli,35,36,9,8,19,46,67
Temporada2019,Jornada 36,19,Frosinone,24,36,5,9,22,29,67
Temporada2019,Jornada 36,20,Chievo,15,36,2,12,22,25,75
Temporada2019,Jornada 37,1,Juventus,90,37,28,6,3,70,28
Temporada2019,Jornada 37,2,Napoli,79,37,24,7,6,72,33
Temporada2019,Jornada 37,3,Atalanta,66,37,19,9,9,74,45
Temporada2019,Jornada 37,4,Inter,66,37,19,9,9,55,32
Temporada2019,Jornada 37,5,Milan,65,37,18,11,8,52,34
Temporada2019,Jornada 37,6,Roma,63,37,17,12,8,64,47
Temporada2019,Jornada 37,7,Torino,60,37,15,15,7,49,36
Temporada2019,Jornada 37,8,Lazio,59,37,17,8,12,55,43
Temporada2019,Jornada 37,9,Sampdoria,50,37,14,8,15,58,51
Temporada2019,Jornada 37,10,Sassuolo,43,37,9,16,12,52,57
Temporada2019,Jornada 37,11,SPAL,42,37,11,9,17,42,53
Temporada2019,Jornada 37,12,Parma,41,37,10,11,16,40,59
Temporada2019,Jornada 37,13,Cagliari,41,37,10,11,16,35,52
Temporada2019,Jornada 37,14,Bologna,41,37,10,11,16,45,54
Temporada2019,Jornada 37,15,Fiorentina,40,37,8,16,13,47,45
Temporada2019,Jornada 37,16,Udinese,40,37,10,10,17,37,52
Temporada2019,Jornada 37,17,Empoli,38,37,10,8,19,50,68
Temporada2019,Jornada 37,18,Genoa,37,37,8,13,16,39,57
Temporada2019,Jornada 37,19,Frosinone,24,37,5,9,23,29,69
Temporada2019,Jornada 37,20,Chievo,16,37,2,13,22,25,75
Temporada2019,Jornada 38,1,Juventus,90,38,28,6,4,70,30
Temporada2019,Jornada 38,2,Napoli,79,38,24,7,7,74,36
Temporada2019,Jornada 38,3,Atalanta,69,38,20,9,9,77,46
Temporada2019,Jornada 38,4,Inter,69,38,20,9,9,57,33
Temporada2019,Jornada 38,5,Milan,68,38,19,11,8,55,36
Temporada2019,Jornada 38,6,Roma,66,38,18,12,8,66,48
Temporada2019,Jornada 38,7,Torino,63,38,16,15,7,52,37
Temporada2019,Jornada 38,8,Lazio,59,38,17,8,13,56,46
Temporada2019,Jornada 38,9,Sampdoria,53,38,15,8,15,60,51
Temporada2019,Jornada 38,10,Bologna,44,38,11,11,16,48,56
Temporada2019,Jornada 38,11,Sassuolo,43,38,9,16,13,53,60
Temporada2019,Jornada 38,12,Udinese,43,38,11,10,17,39,53
Temporada2019,Jornada 38,13,SPAL,42,38,11,9,18,44,56
Temporada2019,Jornada 38,14,Parma,41,38,10,11,17,41,61
Temporada2019,Jornada 38,15,Cagliari,41,38,10,11,17,36,54
Temporada2019,Jornada 38,16,Fiorentina,41,38,8,17,13,47,45
Temporada2019,Jornada 38,17,Genoa,38,38,8,14,16,39,57
Temporada2019,Jornada 38,18,Empoli,38,38,10,8,20,51,70
Temporada2019,Jornada 38,19,Frosinone,25,38,5,10,23,29,69
Temporada2019,Jornada 38,20,Chievo,17,38,2,14,22,25,75
Temporada2018,Jornada 1,1,Juventus,3,1,1,0,0,3,0
Temporada2018,Jornada 1,2,Inter,3,1,1,0,0,3,0
Temporada2018,Jornada 1,3,Napoli,3,1,1,0,0,3,1
Temporada2018,Jornada 1,4,Milan,3,1,1,0,0,3,0
Temporada2018,Jornada 1,5,Sampdoria,3,1,1,0,0,2,1
Temporada2018,Jornada 1,6,Roma,3,1,1,0,0,1,0
Temporada2018,Jornada 1,7,Chievo,3,1,1,0,0,2,1
Temporada2018,Jornada 1,8,Lazio,1,1,0,1,0,0,0
Temporada2018,Jornada 1,9,Torino,1,1,0,1,0,1,1
Temporada2018,Jornada 1,10,Bologna,1,1,0,1,0,1,1
Temporada2018,Jornada 1,11,SPAL,1,1,0,1,0,0,0
Temporada2018,Jornada 1,12,Genoa,1,1,0,1,0,0,0
Temporada2018,Jornada 1,13,Sassuolo,1,1,0,1,0,0,0
Temporada2018,Jornada 1,14,Cagliari,0,1,0,0,1,0,3
Temporada2018,Jornada 1,15,Fiorentina,0,1,0,0,1,0,3
Temporada2018,Jornada 1,16,Atalanta,0,1,0,0,1,0,1
Temporada2018,Jornada 1,17,Udinese,0,1,0,0,1,1,2
Temporada2018,Jornada 1,18,Crotone,0,1,0,0,1,0,3
Temporada2018,Jornada 1,19,Hellas Verona,0,1,0,0,1,1,3
Temporada2018,Jornada 1,20,Benevento,0,1,0,0,1,1,2
Temporada2018,Jornada 2,1,Juventus,6,2,2,0,0,7,2
Temporada2018,Jornada 2,2,Napoli,6,2,2,0,0,6,2
Temporada2018,Jornada 2,3,Inter,6,2,2,0,0,6,1
Temporada2018,Jornada 2,4,Sampdoria,6,2,2,0,0,4,2
Temporada2018,Jornada 2,5,Milan,6,2,2,0,0,5,1
Temporada2018,Jornada 2,6,Torino,4,2,1,1,0,4,1
Temporada2018,Jornada 2,7,Lazio,4,2,1,1,0,2,1
Temporada2018,Jornada 2,8,SPAL,4,2,1,1,0,3,2
Temporada2018,Jornada 2,9,Bologna,4,2,1,1,0,2,1
Temporada2018,Jornada 2,10,Roma,3,2,1,0,1,2,3
Temporada2018,Jornada 2,11,Chievo,3,2,1,0,1,3,3
Temporada2018,Jornada 2,12,Genoa,1,2,0,1,1,2,4
Temporada2018,Jornada 2,13,Crotone,1,2,0,1,1,0,3
Temporada2018,Jornada 2,14,Sassuolo,1,2,0,1,1,0,3
Temporada2018,Jornada 2,15,Hellas Verona,1,2,0,1,1,1,3
Temporada2018,Jornada 2,16,Cagliari,0,2,0,0,2,1,5
Temporada2018,Jornada 2,17,Fiorentina,0,2,0,0,2,1,5
Temporada2018,Jornada 2,18,Atalanta,0,2,0,0,2,1,4
Temporada2018,Jornada 2,19,Udinese,0,2,0,0,2,3,5
Temporada2018,Jornada 2,20,Benevento,0,2,0,0,2,1,3
