TEMPORADA,JORNADA,REFERIDO,LOCAL,VISITANTE,RESULTADO,RIVALIDAD,ROTACION TITULARES,ROTACION SUPLENTES,ROTACION PORTEROS,ROTACION DEFENSAS,ROTACION MEDIOS,ROTACION DELANTEROS,DIAS DESCANSO
Temporada2018,Jornada 36,LOCAL,Newcastle,West Bromwich A.,PERDIDO,-10,1,2,0,0,0,1,5
Temporada2018,Jornada 36,VISITANTE,Newcastle,West Bromwich A.,GANADO,10,11,7,1,0,0,0,7
Temporada2018,Jornada 36,LOCAL,Southampton,AFC Bournemouth,GANADO,7,11,7,1,5,3,2,6
Temporada2018,Jornada 36,VISITANTE,Southampton,AFC Bournemouth,PERDIDO,-7,2,4,0,0,2,1,10
Temporada2018,Jornada 36,LOCAL,Swansea City,Chelsea,PERDIDO,12,2,4,0,1,1,0,6
Temporada2018,Jornada 36,VISITANTE,Swansea City,Chelsea,GANADO,-12,7,6,1,3,2,3,6
Temporada2018,Jornada 36,LOCAL,Tottenham,Watford,GANADO,-8,11,7,1,0,0,0,9
Temporada2018,Jornada 36,VISITANTE,Tottenham,Watford,PERDIDO,8,3,3,0,1,1,2,9
Temporada2018,Jornada 36,LOCAL,West Ham,Man. City,PERDIDO,13,3,3,1,1,1,0,7
Temporada2018,Jornada 36,VISITANTE,West Ham,Man. City,GANADO,-13,4,3,0,2,1,1,7
Temporada2018,Jornada 37,LOCAL,Arsenal,Burnley,GANADO,-1,3,5,1,0,1,1,3
Temporada2018,Jornada 37,VISITANTE,Arsenal,Burnley,PERDIDO,1,1,1,0,0,1,1,8
Temporada2018,Jornada 37,LOCAL,AFC Bournemouth,Swansea City,GANADO,-6,2,2,0,0,1,1,7
Temporada2018,Jornada 37,VISITANTE,AFC Bournemouth,Swansea City,PERDIDO,6,3,4,0,1,2,0,7
Temporada2018,Jornada 37,LOCAL,Brighton Hove A.,Man. Utd,GANADO,12,11,7,1,0,0,0,6
Temporada2018,Jornada 37,VISITANTE,Brighton Hove A.,Man. Utd,PERDIDO,-12,6,6,0,2,2,3,5
Temporada2018,Jornada 37,LOCAL,Chelsea,Liverpool,GANADO,1,1,1,0,1,0,0,8
Temporada2018,Jornada 37,VISITANTE,Chelsea,Liverpool,PERDIDO,-1,5,4,0,3,1,1,4
Temporada2018,Jornada 37,LOCAL,Everton,Southampton,EMPATADO,-9,11,7,1,4,3,3,7
Temporada2018,Jornada 37,VISITANTE,Everton,Southampton,EMPATADO,9,11,7,1,5,3,2,7
Temporada2018,Jornada 37,LOCAL,Leicester,West Ham,PERDIDO,-6,5,4,0,2,3,2,7
Temporada2018,Jornada 37,VISITANTE,Leicester,West Ham,GANADO,6,2,3,0,1,1,0,6
Temporada2018,Jornada 37,LOCAL,Man. City,Huddersfiel,EMPATADO,1,2,2,0,1,1,0,7
Temporada2018,Jornada 37,VISITANTE,Man. City,Huddersfiel,EMPATADO,-1,11,7,1,0,0,0,8
Temporada2018,Jornada 37,LOCAL,Stoke City,Crystal Palace,PERDIDO,8,1,0,0,1,0,0,7
Temporada2018,Jornada 37,VISITANTE,Stoke City,Crystal Palace,GANADO,-8,0,1,0,0,0,0,7
Temporada2018,Jornada 37,LOCAL,Watford,Newcastle,GANADO,3,3,3,0,2,1,1,5
Temporada2018,Jornada 37,VISITANTE,Watford,Newcastle,PERDIDO,-3,2,4,0,1,1,1,7
Temporada2018,Jornada 37,LOCAL,West Bromwich A.,Tottenham,GANADO,17,11,7,1,0,0,0,7
Temporada2018,Jornada 37,VISITANTE,West Bromwich A.,Tottenham,PERDIDO,-17,11,7,1,0,0,0,5
Temporada2018,Jornada 38,LOCAL,Burnley,AFC Bournemouth,PERDIDO,-5,1,1,0,0,0,1,7
Temporada2018,Jornada 38,VISITANTE,Burnley,AFC Bournemouth,GANADO,5,4,3,0,1,2,2,8
Temporada2018,Jornada 38,LOCAL,Crystal Palace,West Bromwich A.,GANADO,-8,1,3,0,1,0,0,8
Temporada2018,Jornada 38,VISITANTE,Crystal Palace,West Bromwich A.,PERDIDO,8,11,7,1,0,0,0,8
Temporada2018,Jornada 38,LOCAL,Huddersfiel,Arsenal,PERDIDO,-6,11,7,1,0,0,0,4
Temporada2018,Jornada 38,VISITANTE,Huddersfiel,Arsenal,GANADO,6,4,3,1,2,1,0,4
Temporada2018,Jornada 38,LOCAL,Liverpool,Brighton Hove A.,GANADO,-10,2,2,0,1,1,1,7
Temporada2018,Jornada 38,VISITANTE,Liverpool,Brighton Hove A.,PERDIDO,10,11,7,1,0,0,0,4
Temporada2018,Jornada 38,LOCAL,Man. Utd,Watford,GANADO,-11,6,4,1,2,3,1,3
Temporada2018,Jornada 38,VISITANTE,Man. Utd,Watford,PERDIDO,11,3,5,1,0,1,2,8
Temporada2018,Jornada 38,LOCAL,Newcastle,Chelsea,GANADO,5,2,2,0,1,1,0,4
Temporada2018,Jornada 38,VISITANTE,Newcastle,Chelsea,PERDIDO,-5,3,4,0,2,1,0,4
Temporada2018,Jornada 38,LOCAL,Southampton,Man. City,PERDIDO,16,11,7,1,5,3,2,5
Temporada2018,Jornada 38,VISITANTE,Southampton,Man. City,GANADO,-16,5,6,1,2,1,1,4
Temporada2018,Jornada 38,LOCAL,Swansea City,Stoke City,PERDIDO,-2,3,3,0,2,2,0,5
Temporada2018,Jornada 38,VISITANTE,Swansea City,Stoke City,GANADO,2,1,1,0,1,1,0,8
Temporada2018,Jornada 38,LOCAL,Tottenham,Leicester,GANADO,-6,11,7,1,0,0,0,4
Temporada2018,Jornada 38,VISITANTE,Tottenham,Leicester,PERDIDO,6,4,5,1,1,2,2,4
Temporada2018,Jornada 38,LOCAL,West Ham,Everton,GANADO,7,0,3,0,0,0,0,3
Temporada2018,Jornada 38,VISITANTE,West Ham,Everton,PERDIDO,-7,11,7,1,5,3,2,8
Temporada2017,Jornada 1,LOCAL,AFC Bournemouth,Man. Utd,PERDIDO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,AFC Bournemouth,Man. Utd,GANADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Arsenal,Liverpool,PERDIDO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Arsenal,Liverpool,GANADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Burnley,Swansea City,PERDIDO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Burnley,Swansea City,GANADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Chelsea,West Ham,GANADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Chelsea,West Ham,PERDIDO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Crystal Palace,West Bromwich A.,PERDIDO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Crystal Palace,West Bromwich A.,GANADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Everton,Tottenham,EMPATADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Everton,Tottenham,EMPATADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Hull City,Leicester,GANADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Hull City,Leicester,PERDIDO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Man. City,Sunderland,GANADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Man. City,Sunderland,PERDIDO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Middlesbrough,Stoke City,EMPATADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Middlesbrough,Stoke City,EMPATADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,LOCAL,Southampton,Watford,EMPATADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 1,VISITANTE,Southampton,Watford,EMPATADO,0,0,0,0,0,0,0,0
Temporada2017,Jornada 2,LOCAL,Leicester,Arsenal,EMPATADO,1,4,4,0,4,1,1,7
Temporada2017,Jornada 2,VISITANTE,Leicester,Arsenal,EMPATADO,-1,4,5,0,4,6,2,6
Temporada2017,Jornada 2,LOCAL,Burnley,Liverpool,GANADO,16,1,4,0,8,0,4,7
Temporada2017,Jornada 2,VISITANTE,Burnley,Liverpool,PERDIDO,-16,-4,-1,0,11,1,4,6
Temporada2017,Jornada 2,LOCAL,Man. Utd,Southampton,GANADO,-9,11,7,1,8,6,5,5
Temporada2017,Jornada 2,VISITANTE,Man. Utd,Southampton,PERDIDO,9,11,7,1,7,8,4,6
Temporada2017,Jornada 2,LOCAL,Stoke City,Man. City,PERDIDO,6,1,2,0,6,2,2,7
Temporada2017,Jornada 2,VISITANTE,Stoke City,Man. City,GANADO,-6,3,4,0,3,6,3,7
Temporada2017,Jornada 2,LOCAL,Sunderland,Middlesbrough,PERDIDO,7,3,5,1,1,1,1,8
Temporada2017,Jornada 2,VISITANTE,Sunderland,Middlesbrough,GANADO,-7,3,5,1,0,1,1,8
Temporada2017,Jornada 2,LOCAL,Swansea City,Hull City,PERDIDO,2,1,1,0,4,4,2,7
Temporada2017,Jornada 2,VISITANTE,Swansea City,Hull City,GANADO,-2,0,2,0,2,4,0,7
Temporada2017,Jornada 2,LOCAL,Tottenham,Crystal Palace,GANADO,-7,11,7,1,0,0,0,7
Temporada2017,Jornada 2,VISITANTE,Tottenham,Crystal Palace,PERDIDO,7,1,4,0,8,3,6,7
Temporada2017,Jornada 2,LOCAL,Watford,Chelsea,PERDIDO,10,0,5,0,8,2,2,7
Temporada2017,Jornada 2,VISITANTE,Watford,Chelsea,GANADO,-10,-4,-1,0,7,0,2,5
Temporada2017,Jornada 2,LOCAL,West Bromwich A.,Everton,PERDIDO,-1,11,7,1,0,0,0,7
Temporada2017,Jornada 2,VISITANTE,West Bromwich A.,Everton,GANADO,1,0,5,0,8,8,0,7
Temporada2017,Jornada 2,LOCAL,West Ham,AFC Bournemouth,GANADO,-3,2,4,0,4,6,4,6
Temporada2017,Jornada 2,VISITANTE,West Ham,AFC Bournemouth,PERDIDO,3,1,2,0,8,4,2,7
Temporada2017,Jornada 3,LOCAL,Chelsea,Burnley,GANADO,-4,-4,-1,0,7,0,2,4
Temporada2017,Jornada 3,VISITANTE,Chelsea,Burnley,PERDIDO,4,0,4,0,8,4,4,3
Temporada2017,Jornada 3,LOCAL,Crystal Palace,AFC Bournemouth,EMPATADO,-1,4,4,1,8,2,2,4
Temporada2017,Jornada 3,VISITANTE,Crystal Palace,AFC Bournemouth,EMPATADO,1,0,2,0,8,6,6,3
Temporada2017,Jornada 3,LOCAL,Everton,Stoke City,GANADO,-12,3,5,0,4,4,4,4
Temporada2017,Jornada 3,VISITANTE,Everton,Stoke City,PERDIDO,12,2,3,0,4,2,2,4
Temporada2017,Jornada 3,LOCAL,Hull City,Man. Utd,PERDIDO,1,0,4,0,2,4,0,4
Temporada2017,Jornada 3,VISITANTE,Hull City,Man. Utd,GANADO,-1,11,7,1,8,6,5,8
Temporada2017,Jornada 3,LOCAL,Leicester,Swansea City,GANADO,3,1,2,0,8,2,6,7
Temporada2017,Jornada 3,VISITANTE,Leicester,Swansea City,PERDIDO,-3,0,1,0,4,8,2,4
Temporada2017,Jornada 3,LOCAL,Man. City,West Ham,GANADO,-9,2,4,0,4,6,3,8
Temporada2017,Jornada 3,VISITANTE,Man. City,West Ham,PERDIDO,9,2,4,0,4,5,1,7
Temporada2017,Jornada 3,LOCAL,Southampton,Sunderland,EMPATADO,-2,11,7,1,6,8,4,8
Temporada2017,Jornada 3,VISITANTE,Southampton,Sunderland,EMPATADO,2,5,5,1,1,1,1,3
Temporada2017,Jornada 3,LOCAL,Tottenham,Liverpool,EMPATADO,-4,11,7,1,0,0,0,7
Temporada2017,Jornada 3,VISITANTE,Tottenham,Liverpool,EMPATADO,4,-2,1,0,1,5,4,4
Temporada2017,Jornada 3,LOCAL,Watford,Arsenal,PERDIDO,1,2,5,0,0,2,2,4
Temporada2017,Jornada 3,VISITANTE,Watford,Arsenal,GANADO,-1,1,3,0,8,4,4,7
Temporada2017,Jornada 3,LOCAL,West Bromwich A.,Middlesbrough,EMPATADO,3,11,7,1,0,0,0,5
Temporada2017,Jornada 3,VISITANTE,West Bromwich A.,Middlesbrough,EMPATADO,-3,1,5,0,1,0,0,4
Temporada2017,Jornada 4,LOCAL,AFC Bournemouth,West Bromwich A.,GANADO,9,1,2,0,8,6,2,14
Temporada2017,Jornada 4,VISITANTE,AFC Bournemouth,West Bromwich A.,PERDIDO,-9,11,7,1,0,0,0,13
Temporada2017,Jornada 4,LOCAL,Arsenal,Southampton,GANADO,-7,11,7,1,8,8,4,14
Temporada2017,Jornada 4,VISITANTE,Arsenal,Southampton,PERDIDO,7,11,7,1,6,8,4,14
Temporada2017,Jornada 4,LOCAL,Burnley,Hull City,EMPATADO,8,1,6,0,8,3,2,14
Temporada2017,Jornada 4,VISITANTE,Burnley,Hull City,EMPATADO,-8,0,5,0,2,4,0,14
Temporada2017,Jornada 4,LOCAL,Liverpool,Leicester,GANADO,2,2,3,0,2,7,2,14
Temporada2017,Jornada 4,VISITANTE,Liverpool,Leicester,PERDIDO,-2,0,1,0,8,6,6,14
Temporada2017,Jornada 4,LOCAL,Man. Utd,Man. City,PERDIDO,2,2,3,0,8,2,0,14
Temporada2017,Jornada 4,VISITANTE,Man. Utd,Man. City,GANADO,-2,4,5,1,1,6,0,13
Temporada2017,Jornada 4,LOCAL,Middlesbrough,Crystal Palace,PERDIDO,-11,3,7,1,1,1,1,13
Temporada2017,Jornada 4,VISITANTE,Middlesbrough,Crystal Palace,GANADO,11,3,5,0,4,2,2,14
Temporada2017,Jornada 4,LOCAL,Stoke City,Tottenham,PERDIDO,13,3,4,0,4,2,2,14
Temporada2017,Jornada 4,VISITANTE,Stoke City,Tottenham,GANADO,-13,11,7,1,0,0,0,14
Temporada2017,Jornada 4,LOCAL,Sunderland,Everton,PERDIDO,12,2,4,0,4,1,1,16
Temporada2017,Jornada 4,VISITANTE,Sunderland,Everton,GANADO,-12,1,2,0,4,6,4,16
Temporada2017,Jornada 4,LOCAL,Swansea City,Chelsea,EMPATADO,12,2,2,0,4,4,2,15
Temporada2017,Jornada 4,VISITANTE,Swansea City,Chelsea,EMPATADO,-12,0,2,0,4,4,4,15
Temporada2017,Jornada 4,LOCAL,West Ham,Watford,PERDIDO,-6,4,4,0,4,4,3,13
Temporada2017,Jornada 4,VISITANTE,West Ham,Watford,GANADO,6,4,3,0,2,0,1,14
Temporada2017,Jornada 5,LOCAL,Chelsea,Liverpool,PERDIDO,-4,11,7,1,5,4,5,5
Temporada2017,Jornada 5,VISITANTE,Chelsea,Liverpool,GANADO,4,11,7,1,4,9,6,6
Temporada2017,Jornada 5,LOCAL,Crystal Palace,Stoke City,GANADO,-9,1,3,0,4,4,6,8
Temporada2017,Jornada 5,VISITANTE,Crystal Palace,Stoke City,PERDIDO,9,2,3,0,4,1,6,8
Temporada2017,Jornada 5,LOCAL,Everton,Middlesbrough,GANADO,-6,0,3,0,8,6,4,5
Temporada2017,Jornada 5,VISITANTE,Everton,Middlesbrough,PERDIDO,6,3,4,0,0,2,2,7
Temporada2017,Jornada 5,LOCAL,Hull City,Arsenal,PERDIDO,1,0,1,0,2,4,0,7
Temporada2017,Jornada 5,VISITANTE,Hull City,Arsenal,GANADO,-1,11,7,1,8,5,6,4
Temporada2017,Jornada 5,LOCAL,Leicester,Burnley,GANADO,1,2,3,1,8,6,2,3
Temporada2017,Jornada 5,VISITANTE,Leicester,Burnley,PERDIDO,-1,2,5,0,8,1,2,7
Temporada2017,Jornada 5,LOCAL,Man. City,AFC Bournemouth,GANADO,-13,2,2,0,0,2,4,3
Temporada2017,Jornada 5,VISITANTE,Man. City,AFC Bournemouth,PERDIDO,13,1,2,0,8,4,2,7
Temporada2017,Jornada 5,LOCAL,Southampton,Swansea City,GANADO,5,11,7,1,7,7,4,3
Temporada2017,Jornada 5,VISITANTE,Southampton,Swansea City,PERDIDO,-5,1,2,0,4,8,2,7
Temporada2017,Jornada 5,LOCAL,Tottenham,Sunderland,GANADO,-14,11,7,1,0,0,0,4
Temporada2017,Jornada 5,VISITANTE,Tottenham,Sunderland,PERDIDO,14,4,2,0,0,4,0,6
Temporada2017,Jornada 5,LOCAL,Watford,Man. Utd,GANADO,6,1,3,0,6,4,2,8
Temporada2017,Jornada 5,VISITANTE,Watford,Man. Utd,PERDIDO,-6,3,4,0,4,2,2,3
Temporada2017,Jornada 5,LOCAL,West Bromwich A.,West Ham,GANADO,-5,11,7,1,0,0,0,7
Temporada2017,Jornada 5,VISITANTE,West Bromwich A.,West Ham,PERDIDO,5,2,2,0,0,7,0,7
Temporada2017,Jornada 6,LOCAL,AFC Bournemouth,Everton,GANADO,15,1,2,0,8,8,0,4
Temporada2017,Jornada 6,VISITANTE,AFC Bournemouth,Everton,PERDIDO,-15,1,2,0,4,6,4,4
Temporada2017,Jornada 6,LOCAL,Arsenal,Chelsea,GANADO,-1,0,1,0,8,4,6,4
Temporada2017,Jornada 6,VISITANTE,Arsenal,Chelsea,PERDIDO,1,11,7,1,6,6,5,4
Temporada2017,Jornada 6,LOCAL,Burnley,Watford,GANADO,7,2,5,0,8,5,4,9
Temporada2017,Jornada 6,VISITANTE,Burnley,Watford,PERDIDO,-7,1,3,0,6,4,1,8
Temporada2017,Jornada 6,LOCAL,Liverpool,Hull City,GANADO,-6,11,7,1,6,9,4,4
Temporada2017,Jornada 6,VISITANTE,Liverpool,Hull City,PERDIDO,6,2,2,1,2,3,0,3
Temporada2017,Jornada 6,LOCAL,Man. Utd,Leicester,GANADO,-4,4,4,0,4,2,2,3
Temporada2017,Jornada 6,VISITANTE,Man. Utd,Leicester,PERDIDO,4,0,2,0,8,6,6,4
Temporada2017,Jornada 6,LOCAL,Middlesbrough,Tottenham,PERDIDO,10,3,4,0,2,1,1,7
Temporada2017,Jornada 6,VISITANTE,Middlesbrough,Tottenham,GANADO,-10,11,7,1,0,0,0,3
Temporada2017,Jornada 6,LOCAL,Stoke City,West Bromwich A.,EMPATADO,10,3,2,1,6,2,2,3
Temporada2017,Jornada 6,VISITANTE,Stoke City,West Bromwich A.,EMPATADO,-10,11,7,1,0,0,0,7
Temporada2017,Jornada 6,LOCAL,Sunderland,Crystal Palace,PERDIDO,11,1,2,0,0,2,2,3
Temporada2017,Jornada 6,VISITANTE,Sunderland,Crystal Palace,GANADO,-11,2,2,0,4,2,2,3
Temporada2017,Jornada 6,LOCAL,Swansea City,Man. City,PERDIDO,14,4,4,0,2,2,2,3
Temporada2017,Jornada 6,VISITANTE,Swansea City,Man. City,GANADO,-14,3,3,0,0,4,1,3
Temporada2017,Jornada 6,LOCAL,West Ham,Southampton,PERDIDO,4,11,7,1,6,9,0,4
Temporada2017,Jornada 6,VISITANTE,West Ham,Southampton,GANADO,-4,11,7,1,7,7,4,4
Temporada2017,Jornada 7,LOCAL,Burnley,Arsenal,PERDIDO,10,0,4,0,8,6,4,6
Temporada2017,Jornada 7,VISITANTE,Burnley,Arsenal,GANADO,-10,1,3,0,8,2,6,4
Temporada2017,Jornada 7,LOCAL,Everton,Crystal Palace,EMPATADO,-2,1,2,0,6,4,3,6
Temporada2017,Jornada 7,VISITANTE,Everton,Crystal Palace,EMPATADO,2,1,3,0,8,2,2,6
Temporada2017,Jornada 7,LOCAL,Hull City,Chelsea,PERDIDO,6,3,3,0,1,2,1,7
Temporada2017,Jornada 7,VISITANTE,Hull City,Chelsea,GANADO,-6,2,3,0,4,2,4,7
Temporada2017,Jornada 7,LOCAL,Leicester,Southampton,EMPATADO,3,11,7,1,8,6,6,5
Temporada2017,Jornada 7,VISITANTE,Leicester,Southampton,EMPATADO,-3,11,7,1,0,0,0,3
Temporada2017,Jornada 7,LOCAL,Man. Utd,Stoke City,EMPATADO,-13,0,3,0,8,6,4,3
Temporada2017,Jornada 7,VISITANTE,Man. Utd,Stoke City,EMPATADO,13,0,2,0,10,2,6,8
Temporada2017,Jornada 7,LOCAL,Sunderland,West Bromwich A.,EMPATADO,10,5,6,0,1,0,1,7
Temporada2017,Jornada 7,VISITANTE,Sunderland,West Bromwich A.,EMPATADO,-10,11,7,1,0,0,0,7
Temporada2017,Jornada 7,LOCAL,Swansea City,Liverpool,PERDIDO,13,1,4,0,6,10,2,7
Temporada2017,Jornada 7,VISITANTE,Swansea City,Liverpool,GANADO,-13,1,1,0,2,8,4,7
Temporada2017,Jornada 7,LOCAL,Tottenham,Man. City,GANADO,1,11,7,1,0,0,0,5
Temporada2017,Jornada 7,VISITANTE,Tottenham,Man. City,PERDIDO,-1,3,3,0,1,0,4,4
Temporada2017,Jornada 7,LOCAL,Watford,AFC Bournemouth,EMPATADO,-4,2,4,0,0,4,2,5
Temporada2017,Jornada 7,VISITANTE,Watford,AFC Bournemouth,EMPATADO,4,0,2,0,8,8,4,7
Temporada2017,Jornada 7,LOCAL,West Ham,Middlesbrough,EMPATADO,2,11,7,1,8,8,1,6
Temporada2017,Jornada 7,VISITANTE,West Ham,Middlesbrough,EMPATADO,-2,3,4,0,2,2,1,7
Temporada2017,Jornada 8,LOCAL,AFC Bournemouth,Hull City,GANADO,-2,0,3,0,8,8,4,14
Temporada2017,Jornada 8,VISITANTE,AFC Bournemouth,Hull City,PERDIDO,2,4,4,0,1,2,2,14
Temporada2017,Jornada 8,LOCAL,Arsenal,Swansea City,GANADO,-14,0,2,0,8,6,6,13
Temporada2017,Jornada 8,VISITANTE,Arsenal,Swansea City,PERDIDO,14,3,4,0,2,10,1,14
Temporada2017,Jornada 8,LOCAL,Chelsea,Leicester,GANADO,-5,1,4,0,8,6,0,14
Temporada2017,Jornada 8,VISITANTE,Chelsea,Leicester,PERDIDO,5,11,7,1,6,8,3,13
Temporada2017,Jornada 8,LOCAL,Crystal Palace,West Ham,PERDIDO,-10,0,1,0,8,4,6,15
Temporada2017,Jornada 8,VISITANTE,Crystal Palace,West Ham,GANADO,10,3,4,0,0,6,1,14
Temporada2017,Jornada 8,LOCAL,Liverpool,Man. Utd,EMPATADO,-2,2,2,0,6,0,2,16
Temporada2017,Jornada 8,VISITANTE,Liverpool,Man. Utd,EMPATADO,2,2,4,0,8,0,0,15
Temporada2017,Jornada 8,LOCAL,Man. City,Everton,EMPATADO,-4,5,6,0,0,0,2,13
Temporada2017,Jornada 8,VISITANTE,Man. City,Everton,EMPATADO,4,1,2,0,6,4,3,15
Temporada2017,Jornada 8,LOCAL,Middlesbrough,Watford,PERDIDO,5,2,2,0,2,1,1,15
Temporada2017,Jornada 8,VISITANTE,Middlesbrough,Watford,GANADO,-5,2,4,0,4,4,1,15
Temporada2017,Jornada 8,LOCAL,Southampton,Burnley,GANADO,-4,11,7,1,6,7,4,14
Temporada2017,Jornada 8,VISITANTE,Southampton,Burnley,PERDIDO,4,0,4,0,8,6,4,14
Temporada2017,Jornada 8,LOCAL,Stoke City,Sunderland,GANADO,-1,1,2,0,6,2,6,13
Temporada2017,Jornada 8,VISITANTE,Stoke City,Sunderland,PERDIDO,1,3,4,0,1,1,2,14
Temporada2017,Jornada 8,LOCAL,West Bromwich A.,Tottenham,EMPATADO,7,11,7,1,0,0,0,14
Temporada2017,Jornada 8,VISITANTE,West Bromwich A.,Tottenham,EMPATADO,-7,11,7,1,0,0,0,13
Temporada2017,Jornada 9,LOCAL,AFC Bournemouth,Tottenham,EMPATADO,8,2,3,0,8,4,0,7
Temporada2017,Jornada 9,VISITANTE,AFC Bournemouth,Tottenham,EMPATADO,-8,11,7,1,0,0,0,4
Temporada2017,Jornada 9,LOCAL,Arsenal,Middlesbrough,EMPATADO,-15,2,2,0,8,2,6,3
Temporada2017,Jornada 9,VISITANTE,Arsenal,Middlesbrough,EMPATADO,15,3,5,0,2,1,1,6
Temporada2017,Jornada 9,LOCAL,Burnley,Everton,GANADO,8,2,4,0,8,2,3,6
Temporada2017,Jornada 9,VISITANTE,Burnley,Everton,PERDIDO,-8,2,3,0,6,2,3,7
Temporada2017,Jornada 9,LOCAL,Chelsea,Man. Utd,GANADO,-2,0,2,0,8,6,4,8
Temporada2017,Jornada 9,VISITANTE,Chelsea,Man. Utd,PERDIDO,2,1,3,0,8,4,0,3
Temporada2017,Jornada 9,LOCAL,Hull City,Stoke City,PERDIDO,-2,3,4,0,4,2,0,7
Temporada2017,Jornada 9,VISITANTE,Hull City,Stoke City,GANADO,2,0,1,0,10,2,6,7
Temporada2017,Jornada 9,LOCAL,Leicester,Crystal Palace,GANADO,4,5,4,0,4,4,6,4
Temporada2017,Jornada 9,VISITANTE,Leicester,Crystal Palace,PERDIDO,-4,1,1,0,8,0,6,7
Temporada2017,Jornada 9,LOCAL,Liverpool,West Bromwich A.,GANADO,-8,1,2,0,6,4,2,5
Temporada2017,Jornada 9,VISITANTE,Liverpool,West Bromwich A.,PERDIDO,8,11,7,1,0,0,0,7
Temporada2017,Jornada 9,LOCAL,Man. City,Southampton,EMPATADO,-7,11,7,1,5,8,6,4
Temporada2017,Jornada 9,VISITANTE,Man. City,Southampton,EMPATADO,7,11,7,1,6,7,4,3
Temporada2017,Jornada 9,LOCAL,Swansea City,Watford,EMPATADO,9,5,5,0,3,2,1,7
Temporada2017,Jornada 9,VISITANTE,Swansea City,Watford,EMPATADO,-9,2,3,0,7,4,0,6
Temporada2017,Jornada 9,LOCAL,West Ham,Sunderland,GANADO,-5,1,1,0,2,8,0,7
Temporada2017,Jornada 9,VISITANTE,West Ham,Sunderland,PERDIDO,5,2,3,0,3,1,2,7
Temporada2017,Jornada 10,LOCAL,Crystal Palace,Liverpool,PERDIDO,8,2,3,0,4,2,2,7
Temporada2017,Jornada 10,VISITANTE,Crystal Palace,Liverpool,GANADO,-8,1,1,0,4,4,4,4
Temporada2017,Jornada 10,LOCAL,Everton,West Ham,GANADO,-9,2,5,1,2,6,4,8
Temporada2017,Jornada 10,VISITANTE,Everton,West Ham,PERDIDO,9,1,3,0,2,12,0,4
Temporada2017,Jornada 10,LOCAL,Man. Utd,Burnley,EMPATADO,-7,4,4,0,4,2,4,3
Temporada2017,Jornada 10,VISITANTE,Man. Utd,Burnley,EMPATADO,7,1,4,0,8,4,2,7
Temporada2017,Jornada 10,LOCAL,Middlesbrough,AFC Bournemouth,GANADO,7,2,4,0,2,1,0,7
Temporada2017,Jornada 10,VISITANTE,Middlesbrough,AFC Bournemouth,PERDIDO,-7,1,2,0,8,4,4,7
Temporada2017,Jornada 10,LOCAL,Southampton,Chelsea,PERDIDO,4,11,7,1,7,7,4,4
Temporada2017,Jornada 10,VISITANTE,Southampton,Chelsea,GANADO,-4,0,2,0,8,6,4,4
Temporada2017,Jornada 10,LOCAL,Stoke City,Swansea City,GANADO,-3,1,3,0,6,0,6,9
Temporada2017,Jornada 10,VISITANTE,Stoke City,Swansea City,PERDIDO,3,3,3,0,5,4,2,9
Temporada2017,Jornada 10,LOCAL,Sunderland,Arsenal,PERDIDO,18,1,3,0,0,2,2,3
Temporada2017,Jornada 10,VISITANTE,Sunderland,Arsenal,GANADO,-18,2,4,0,4,2,2,4
Temporada2017,Jornada 10,LOCAL,Tottenham,Leicester,EMPATADO,-7,11,7,1,0,0,0,4
Temporada2017,Jornada 10,VISITANTE,Tottenham,Leicester,EMPATADO,7,1,2,0,8,4,2,7
Temporada2017,Jornada 10,LOCAL,Watford,Hull City,GANADO,-9,1,4,0,7,4,1,7
Temporada2017,Jornada 10,VISITANTE,Watford,Hull City,PERDIDO,9,3,4,0,2,1,1,4
Temporada2017,Jornada 10,LOCAL,West Bromwich A.,Man. City,PERDIDO,12,11,7,1,0,0,0,7
