clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2019,Jornada 38,6,Sevilla,59,38,17,8,13,62,47
Temporada2019,Jornada 38,7,Espanyol,53,38,14,11,13,48,50
Temporada2019,Jornada 38,8,Athletic Bilbao,53,38,13,14,11,41,45
Temporada2019,Jornada 38,9,Real Sociedad,50,38,13,11,14,45,46
Temporada2019,Jornada 38,10,Real Betis,50,38,14,8,16,44,52
Temporada2019,Jornada 38,11,Alavés,50,38,13,11,14,39,50
Temporada2019,Jornada 38,12,Eibar,47,38,11,14,13,46,50
Temporada2019,Jornada 38,13,Leganés,45,38,11,12,15,37,43
Temporada2019,Jornada 38,14,Villarreal,44,38,10,14,14,49,52
Temporada2019,Jornada 38,15,Levante,44,38,11,11,16,59,66
Temporada2019,Jornada 38,16,Real Valladolid,41,38,10,11,17,32,51
Temporada2019,Jornada 38,17,Celta de Vigo,41,38,10,11,17,53,62
Temporada2019,Jornada 38,18,Girona,37,38,9,10,19,37,53
Temporada2019,Jornada 38,19,Huesca,33,38,7,12,19,43,65
Temporada2019,Jornada 38,20,Rayo Vallecano,32,38,8,8,22,41,70
Temporada2018,Jornada 1,1,Real Madrid,3,1,1,0,0,3,0
Temporada2018,Jornada 1,2,Barcelona,3,1,1,0,0,2,0
Temporada2018,Jornada 1,3,Real Sociedad,3,1,1,0,0,3,2
Temporada2018,Jornada 1,4,Eibar,3,1,1,0,0,1,0
Temporada2018,Jornada 1,5,Leganés,3,1,1,0,0,1,0
Temporada2018,Jornada 1,6,Levante,3,1,1,0,0,1,0
Temporada2018,Jornada 1,7,Valencia,3,1,1,0,0,1,0
Temporada2018,Jornada 1,8,Atlético Madrid,1,1,0,1,0,2,2
Temporada2018,Jornada 1,9,Girona,1,1,0,1,0,2,2
Temporada2018,Jornada 1,10,Espanyol,1,1,0,1,0,1,1
Temporada2018,Jornada 1,11,Sevilla,1,1,0,1,0,1,1
Temporada2018,Jornada 1,12,Athletic Bilbao,1,1,0,1,0,0,0
Temporada2018,Jornada 1,13,Getafe,1,1,0,1,0,0,0
Temporada2018,Jornada 1,14,Real Betis,0,1,0,0,1,0,2
Temporada2018,Jornada 1,15,Villarreal,0,1,0,0,1,0,1
Temporada2018,Jornada 1,16,Alavés,0,1,0,0,1,0,1
Temporada2018,Jornada 1,17,Celta de Vigo,0,1,0,0,1,2,3
Temporada2018,Jornada 1,18,Deportivo,0,1,0,0,1,0,3
Temporada2018,Jornada 1,19,Las Palmas,0,1,0,0,1,0,1
Temporada2018,Jornada 1,20,Málaga,0,1,0,0,1,0,1
Temporada2018,Jornada 2,1,Real Sociedad,6,2,2,0,0,6,2
Temporada2018,Jornada 2,2,Barcelona,6,2,2,0,0,4,0
Temporada2018,Jornada 2,3,Leganés,6,2,2,0,0,2,0
Temporada2018,Jornada 2,4,Atlético Madrid,4,2,1,1,0,7,3
Temporada2018,Jornada 2,5,Valencia,4,2,1,1,0,3,2
Temporada2018,Jornada 2,6,Real Madrid,4,2,1,1,0,5,2
Temporada2018,Jornada 2,7,Sevilla,4,2,1,1,0,2,1
Temporada2018,Jornada 2,8,Girona,4,2,1,1,0,3,2
Temporada2018,Jornada 2,9,Athletic Bilbao,4,2,1,1,0,1,0
Temporada2018,Jornada 2,10,Levante,4,2,1,1,0,3,2
Temporada2018,Jornada 2,11,Eibar,3,2,1,0,1,1,1
Temporada2018,Jornada 2,12,Real Betis,3,2,1,0,1,2,3
Temporada2018,Jornada 2,13,Espanyol,1,2,0,1,1,1,2
Temporada2018,Jornada 2,14,Getafe,1,2,0,1,1,0,1
Temporada2018,Jornada 2,15,Deportivo,1,2,0,1,1,2,5
Temporada2018,Jornada 2,16,Villarreal,0,2,0,0,2,0,4
Temporada2018,Jornada 2,17,Alavés,0,2,0,0,2,0,3
Temporada2018,Jornada 2,18,Celta de Vigo,0,2,0,0,2,3,5
Temporada2018,Jornada 2,19,Málaga,0,2,0,0,2,0,2
Temporada2018,Jornada 2,20,Las Palmas,0,2,0,0,2,1,6
Temporada2018,Jornada 3,1,Barcelona,9,3,3,0,0,9,0
Temporada2018,Jornada 3,2,Real Sociedad,9,3,3,0,0,10,4
Temporada2018,Jornada 3,3,Sevilla,7,3,2,1,0,5,1
Temporada2018,Jornada 3,4,Athletic Bilbao,7,3,2,1,0,3,0
Temporada2018,Jornada 3,5,Leganés,6,3,2,0,1,3,2
Temporada2018,Jornada 3,6,Atlético Madrid,5,3,1,2,0,7,3
Temporada2018,Jornada 3,7,Real Madrid,5,3,1,2,0,6,3
Temporada2018,Jornada 3,8,Valencia,5,3,1,2,0,3,2
Temporada2018,Jornada 3,9,Levante,5,3,1,2,0,4,3
Temporada2018,Jornada 3,10,Girona,4,3,1,1,1,3,4
Temporada2018,Jornada 3,11,Getafe,4,3,1,1,1,2,2
Temporada2018,Jornada 3,12,Villarreal,3,3,1,0,2,3,5
Temporada2018,Jornada 3,13,Celta de Vigo,3,3,1,0,2,4,5
Temporada2018,Jornada 3,14,Eibar,3,3,1,0,2,1,4
Temporada2018,Jornada 3,15,Real Betis,3,3,1,0,2,3,6
Temporada2018,Jornada 3,16,Las Palmas,3,3,1,0,2,4,7
Temporada2018,Jornada 3,17,Espanyol,1,3,0,1,2,1,7
Temporada2018,Jornada 3,18,Deportivo,1,3,0,1,2,4,9
Temporada2018,Jornada 3,19,Alavés,0,3,0,0,3,0,4
Temporada2018,Jornada 3,20,Málaga,0,3,0,0,3,1,5
Temporada2018,Jornada 4,1,Barcelona,12,4,4,0,0,11,1
Temporada2018,Jornada 4,2,Sevilla,10,4,3,1,0,6,1
Temporada2018,Jornada 4,3,Real Sociedad,9,4,3,0,1,11,7
Temporada2018,Jornada 4,4,Real Madrid,8,4,2,2,0,9,4
Temporada2018,Jornada 4,5,Atlético Madrid,8,4,2,2,0,8,3
Temporada2018,Jornada 4,6,Athletic Bilbao,7,4,2,1,1,3,1
Temporada2018,Jornada 4,7,Villarreal,6,4,2,0,2,6,5
Temporada2018,Jornada 4,8,Levante,6,4,1,3,0,5,4
Temporada2018,Jornada 4,9,Valencia,6,4,1,3,0,4,3
Temporada2018,Jornada 4,10,Leganés,6,4,2,0,2,3,3
Temporada2018,Jornada 4,11,Las Palmas,6,4,2,0,2,5,7
Temporada2018,Jornada 4,12,Real Betis,6,4,2,0,2,5,7
Temporada2018,Jornada 4,13,Eibar,6,4,2,0,2,2,4
Temporada2018,Jornada 4,14,Girona,4,4,1,1,2,3,5
Temporada2018,Jornada 4,15,Espanyol,4,4,1,1,2,3,8
Temporada2018,Jornada 4,16,Getafe,4,4,1,1,2,3,4
Temporada2018,Jornada 4,17,Celta de Vigo,3,4,1,0,3,5,7
Temporada2018,Jornada 4,18,Deportivo,1,4,0,1,3,5,11
Temporada2018,Jornada 4,19,Alavés,0,4,0,0,4,0,7
Temporada2018,Jornada 4,20,Málaga,0,4,0,0,4,1,6
Temporada2018,Jornada 5,1,Barcelona,15,5,5,0,0,17,2
Temporada2018,Jornada 5,2,Sevilla,13,5,4,1,0,7,1
Temporada2018,Jornada 5,3,Atlético Madrid,11,5,3,2,0,10,4
Temporada2018,Jornada 5,4,Valencia,9,5,2,3,0,9,3
Temporada2018,Jornada 5,5,Real Betis,9,5,3,0,2,6,7
Temporada2018,Jornada 5,6,Real Sociedad,9,5,3,0,2,11,10
Temporada2018,Jornada 5,7,Levante,9,5,2,3,0,8,4
Temporada2018,Jornada 5,8,Real Madrid,8,5,2,2,1,9,5
Temporada2018,Jornada 5,9,Athletic Bilbao,7,5,2,1,2,4,3
Temporada2018,Jornada 5,10,Leganés,7,5,2,1,2,3,3
Temporada2018,Jornada 5,11,Villarreal,7,5,2,1,2,6,5
Temporada2018,Jornada 5,12,Eibar,6,5,2,0,3,3,10
Temporada2018,Jornada 5,13,Las Palmas,6,5,2,0,3,5,8
Temporada2018,Jornada 5,14,Girona,5,5,1,2,2,3,5
Temporada2018,Jornada 5,15,Espanyol,5,5,1,2,2,3,8
Temporada2018,Jornada 5,16,Getafe,5,5,1,2,2,4,5
Temporada2018,Jornada 5,17,Celta de Vigo,4,5,1,1,3,6,8
Temporada2018,Jornada 5,18,Deportivo,4,5,1,1,3,6,11
Temporada2018,Jornada 5,19,Alavés,0,5,0,0,5,0,8
Temporada2018,Jornada 5,20,Málaga,0,5,0,0,5,1,11
Temporada2018,Jornada 6,1,Barcelona,18,6,6,0,0,20,2
Temporada2018,Jornada 6,2,Atlético Madrid,14,6,4,2,0,12,4
Temporada2018,Jornada 6,3,Sevilla,13,6,4,1,1,7,3
Temporada2018,Jornada 6,4,Valencia,12,6,3,3,0,12,5
Temporada2018,Jornada 6,5,Real Betis,12,6,4,0,2,10,7
Temporada2018,Jornada 6,6,Real Madrid,11,6,3,2,1,11,6
Temporada2018,Jornada 6,7,Leganés,10,6,3,1,2,5,3
Temporada2018,Jornada 6,8,Real Sociedad,9,6,3,0,3,13,13
Temporada2018,Jornada 6,9,Levante,9,6,2,3,1,8,8
Temporada2018,Jornada 6,10,Getafe,8,6,2,2,2,8,5
Temporada2018,Jornada 6,11,Athletic Bilbao,8,6,2,2,2,7,6
Temporada2018,Jornada 6,12,Espanyol,8,6,2,2,2,7,9
Temporada2018,Jornada 6,13,Villarreal,7,6,2,1,3,6,9
Temporada2018,Jornada 6,14,Celta de Vigo,7,6,2,1,3,10,8
Temporada2018,Jornada 6,15,Eibar,6,6,2,0,4,3,14
Temporada2018,Jornada 6,16,Las Palmas,6,6,2,0,4,5,10
Temporada2018,Jornada 6,17,Girona,5,6,1,2,3,3,8
Temporada2018,Jornada 6,18,Deportivo,4,6,1,1,4,7,15
Temporada2018,Jornada 6,19,Málaga,1,6,0,1,5,4,14
Temporada2018,Jornada 6,20,Alavés,0,6,0,0,6,1,10
Temporada2018,Jornada 7,1,Barcelona,21,7,7,0,0,23,2
Temporada2018,Jornada 7,2,Sevilla,16,7,5,1,1,9,3
Temporada2018,Jornada 7,3,Atlético Madrid,15,7,4,3,0,12,4
Temporada2018,Jornada 7,4,Valencia,15,7,4,3,0,15,7
Temporada2018,Jornada 7,5,Real Madrid,14,7,4,2,1,13,6
Temporada2018,Jornada 7,6,Real Betis,13,7,4,1,2,14,11
Temporada2018,Jornada 7,7,Leganés,11,7,3,2,2,5,3
Temporada2018,Jornada 7,8,Real Sociedad,10,7,3,1,3,17,17
Temporada2018,Jornada 7,9,Villarreal,10,7,3,1,3,9,9
Temporada2018,Jornada 7,10,Levante,9,7,2,3,2,8,10
Temporada2018,Jornada 7,11,Celta de Vigo,8,7,2,2,3,13,11
Temporada2018,Jornada 7,12,Getafe,8,7,2,2,3,9,7
Temporada2018,Jornada 7,13,Athletic Bilbao,8,7,2,2,3,9,9
Temporada2018,Jornada 7,14,Espanyol,8,7,2,2,3,7,11
Temporada2018,Jornada 7,15,Deportivo,7,7,2,1,4,9,16
Temporada2018,Jornada 7,16,Girona,6,7,1,3,3,6,11
Temporada2018,Jornada 7,17,Las Palmas,6,7,2,0,5,5,13
Temporada2018,Jornada 7,18,Eibar,6,7,2,0,5,3,17
Temporada2018,Jornada 7,19,Alavés,3,7,1,0,6,3,10
Temporada2018,Jornada 7,20,Málaga,1,7,0,1,6,4,16
Temporada2018,Jornada 8,1,Barcelona,22,8,7,1,0,24,3
Temporada2018,Jornada 8,2,Valencia,18,8,5,3,0,21,10
Temporada2018,Jornada 8,3,Real Madrid,17,8,5,2,1,15,7
Temporada2018,Jornada 8,4,Atlético Madrid,16,8,4,4,0,13,5
Temporada2018,Jornada 8,5,Sevilla,16,8,5,1,2,9,4
Temporada2018,Jornada 8,6,Leganés,14,8,4,2,2,7,3
Temporada2018,Jornada 8,7,Villarreal,13,8,4,1,3,11,10
Temporada2018,Jornada 8,8,Real Sociedad,13,8,4,1,3,19,17
Temporada2018,Jornada 8,9,Real Betis,13,8,4,1,3,17,17
Temporada2018,Jornada 8,10,Celta de Vigo,11,8,3,2,3,18,13
Temporada2018,Jornada 8,11,Athletic Bilbao,11,8,3,2,3,10,9
Temporada2018,Jornada 8,12,Levante,10,8,2,4,2,8,10
Temporada2018,Jornada 8,13,Espanyol,9,8,2,3,3,7,11
Temporada2018,Jornada 8,14,Getafe,8,8,2,2,4,10,9
Temporada2018,Jornada 8,15,Deportivo,8,8,2,2,4,9,16
Temporada2018,Jornada 8,16,Eibar,7,8,2,1,5,3,17
Temporada2018,Jornada 8,17,Girona,6,8,1,3,4,7,13
Temporada2018,Jornada 8,18,Las Palmas,6,8,2,0,6,7,18
Temporada2018,Jornada 8,19,Alavés,3,8,1,0,7,3,12
Temporada2018,Jornada 8,20,Málaga,1,8,0,1,7,4,18
Temporada2018,Jornada 9,1,Barcelona,25,9,8,1,0,26,3
Temporada2018,Jornada 9,2,Valencia,21,9,6,3,0,25,10
Temporada2018,Jornada 9,3,Real Madrid,20,9,6,2,1,18,7
Temporada2018,Jornada 9,4,Atlético Madrid,19,9,5,4,0,14,5
Temporada2018,Jornada 9,5,Leganés,17,9,5,2,2,8,3
Temporada2018,Jornada 9,6,Real Betis,16,9,5,1,3,19,17
Temporada2018,Jornada 9,7,Sevilla,16,9,5,1,3,9,8
Temporada2018,Jornada 9,8,Villarreal,16,9,5,1,3,15,10
Temporada2018,Jornada 9,9,Real Sociedad,14,9,4,2,3,20,18
Temporada2018,Jornada 9,10,Celta de Vigo,11,9,3,2,4,18,14
Temporada2018,Jornada 9,11,Athletic Bilbao,11,9,3,2,4,10,10
Temporada2018,Jornada 9,12,Levante,11,9,2,5,2,9,11
Temporada2018,Jornada 9,13,Espanyol,10,9,2,4,3,8,12
Temporada2018,Jornada 9,14,Girona,9,9,2,3,4,9,14
Temporada2018,Jornada 9,15,Getafe,9,9,2,3,4,11,10
Temporada2018,Jornada 9,16,Deportivo,8,9,2,2,5,10,18
Temporada2018,Jornada 9,17,Eibar,7,9,2,1,6,3,20
Temporada2018,Jornada 9,18,Las Palmas,6,9,2,0,7,7,22
Temporada2018,Jornada 9,19,Alavés,3,9,1,0,8,3,14
Temporada2018,Jornada 9,20,Málaga,1,9,0,1,8,4,20
Temporada2018,Jornada 10,1,Barcelona,28,10,9,1,0,28,3
Temporada2018,Jornada 10,2,Valencia,24,10,7,3,0,27,11
Temporada2018,Jornada 10,3,Real Madrid,20,10,6,2,2,19,9
Temporada2018,Jornada 10,4,Atlético Madrid,20,10,5,5,0,15,6
Temporada2018,Jornada 10,5,Sevilla,19,10,6,1,3,11,9
Temporada2018,Jornada 10,6,Leganés,17,10,5,2,3,9,5
Temporada2018,Jornada 10,7,Villarreal,17,10,5,2,3,16,11
Temporada2018,Jornada 10,8,Real Betis,16,10,5,1,4,19,18
Temporada2018,Jornada 10,9,Real Sociedad,14,10,4,2,4,21,20
Temporada2018,Jornada 10,10,Espanyol,13,10,3,4,3,9,12
Temporada2018,Jornada 10,11,Girona,12,10,3,3,4,11,15
Temporada2018,Jornada 10,12,Levante,12,10,2,6,2,11,13
Temporada2018,Jornada 10,13,Getafe,12,10,3,3,4,13,11
Temporada2018,Jornada 10,14,Celta de Vigo,11,10,3,2,5,19,16
Temporada2018,Jornada 10,15,Deportivo,11,10,3,2,5,13,19
Temporada2018,Jornada 10,16,Athletic Bilbao,11,10,3,2,5,10,12
Temporada2018,Jornada 10,17,Eibar,8,10,2,2,6,5,22
Temporada2018,Jornada 10,18,Las Palmas,6,10,2,0,8,8,25
Temporada2018,Jornada 10,19,Málaga,4,10,1,1,8,6,21
Temporada2018,Jornada 10,20,Alavés,3,10,1,0,9,4,16
Temporada2018,Jornada 11,1,Barcelona,31,11,10,1,0,30,4
Temporada2018,Jornada 11,2,Valencia,27,11,8,3,0,30,11
Temporada2018,Jornada 11,3,Real Madrid,23,11,7,2,2,22,9
Temporada2018,Jornada 11,4,Atlético Madrid,23,11,6,5,0,16,6
Temporada2018,Jornada 11,5,Villarreal,20,11,6,2,3,18,11
Temporada2018,Jornada 11,6,Sevilla,19,11,6,1,4,12,11
Temporada2018,Jornada 11,7,Real Sociedad,17,11,5,2,4,24,21
Temporada2018,Jornada 11,8,Real Betis,17,11,5,2,4,21,20
Temporada2018,Jornada 11,9,Leganés,17,11,5,2,4,9,8
Temporada2018,Jornada 11,10,Girona,15,11,4,3,4,13,16
Temporada2018,Jornada 11,11,Celta de Vigo,14,11,4,2,5,22,17
Temporada2018,Jornada 11,12,Getafe,13,11,3,4,4,15,13
Temporada2018,Jornada 11,13,Espanyol,13,11,3,4,4,9,13
Temporada2018,Jornada 11,14,Levante,12,11,2,6,3,12,15
Temporada2018,Jornada 11,15,Deportivo,11,11,3,2,6,13,20
Temporada2018,Jornada 11,16,Athletic Bilbao,11,11,3,2,6,11,15
Temporada2018,Jornada 11,17,Eibar,8,11,2,2,7,6,25
Temporada2018,Jornada 11,18,Alavés,6,11,2,0,9,5,16
Temporada2018,Jornada 11,19,Las Palmas,6,11,2,0,9,8,28
Temporada2018,Jornada 11,20,Málaga,4,11,1,1,9,6,23
Temporada2018,Jornada 12,1,Barcelona,34,12,11,1,0,33,4
Temporada2018,Jornada 12,2,Valencia,30,12,9,3,0,32,11
Temporada2018,Jornada 12,3,Real Madrid,24,12,7,3,2,22,9
Temporada2018,Jornada 12,4,Atlético Madrid,24,12,6,6,0,16,6
Temporada2018,Jornada 12,5,Sevilla,22,12,7,1,4,14,12
Temporada2018,Jornada 12,6,Villarreal,21,12,6,3,3,19,12
Temporada2018,Jornada 12,7,Real Sociedad,18,12,5,3,4,25,22
Temporada2018,Jornada 12,8,Leganés,17,12,5,2,5,9,11
Temporada2018,Jornada 12,9,Real Betis,17,12,5,2,5,21,25
Temporada2018,Jornada 12,10,Girona,16,12,4,4,4,14,17
Temporada2018,Jornada 12,11,Getafe,16,12,4,4,4,19,14
Temporada2018,Jornada 12,12,Levante,15,12,3,6,3,14,15
Temporada2018,Jornada 12,13,Celta de Vigo,14,12,4,2,6,23,19
Temporada2018,Jornada 12,14,Espanyol,13,12,3,4,5,9,15
Temporada2018,Jornada 12,15,Athletic Bilbao,12,12,3,3,6,12,16
Temporada2018,Jornada 12,16,Deportivo,11,12,3,2,7,15,23
Temporada2018,Jornada 12,17,Eibar,11,12,3,2,7,11,25
Temporada2018,Jornada 12,18,Málaga,7,12,2,1,9,9,25
Temporada2018,Jornada 12,19,Alavés,6,12,2,0,10,6,20
Temporada2018,Jornada 12,20,Las Palmas,6,12,2,0,10,8,30
Temporada2018,Jornada 13,1,Barcelona,35,13,11,2,0,34,5
Temporada2018,Jornada 13,2,Valencia,31,13,9,4,0,33,12
Temporada2018,Jornada 13,3,Atlético Madrid,27,13,7,6,0,21,6
Temporada2018,Jornada 13,4,Real Madrid,27,13,8,3,2,25,11
Temporada2018,Jornada 13,5,Sevilla,25,13,8,1,4,17,14
Temporada2018,Jornada 13,6,Villarreal,21,13,6,3,4,21,15
Temporada2018,Jornada 13,7,Real Sociedad,19,13,5,4,4,27,24
Temporada2018,Jornada 13,8,Real Betis,18,13,5,3,5,23,27
Temporada2018,Jornada 13,9,Girona,17,13,4,5,4,16,19
Temporada2018,Jornada 13,10,Celta de Vigo,17,13,5,2,6,24,19
Temporada2018,Jornada 13,11,Leganés,17,13,5,2,6,9,12
Temporada2018,Jornada 13,12,Getafe,16,13,4,4,5,19,15
Temporada2018,Jornada 13,13,Espanyol,16,13,4,4,5,10,15
Temporada2018,Jornada 13,14,Levante,15,13,3,6,4,14,20
Temporada2018,Jornada 13,15,Eibar,14,13,4,2,7,13,26
Temporada2018,Jornada 13,16,Athletic Bilbao,13,13,3,4,6,14,18
Temporada2018,Jornada 13,17,Deportivo,12,13,3,3,7,17,25
Temporada2018,Jornada 13,18,Las Palmas,7,13,2,1,10,10,32
Temporada2018,Jornada 13,19,Málaga,7,13,2,1,10,11,28
Temporada2018,Jornada 13,20,Alavés,6,13,2,0,11,7,22
Temporada2018,Jornada 14,1,Barcelona,36,14,11,3,0,36,7
Temporada2018,Jornada 14,2,Valencia,31,14,9,4,1,33,13
Temporada2018,Jornada 14,3,Atlético Madrid,30,14,8,6,0,23,7
Temporada2018,Jornada 14,4,Real Madrid,28,14,8,4,2,25,11
Temporada2018,Jornada 14,5,Sevilla,28,14,9,1,4,19,14
Temporada2018,Jornada 14,6,Villarreal,21,14,6,3,5,22,18
Temporada2018,Jornada 14,7,Leganés,20,14,6,2,6,12,13
Temporada2018,Jornada 14,8,Getafe,19,14,5,4,5,20,15
Temporada2018,Jornada 14,9,Real Sociedad,19,14,5,4,5,28,26
Temporada2018,Jornada 14,10,Celta de Vigo,18,14,5,3,6,26,21
Temporada2018,Jornada 14,11,Real Betis,18,14,5,3,6,23,28
Temporada2018,Jornada 14,12,Eibar,17,14,5,2,7,16,27
Temporada2018,Jornada 14,13,Girona,17,14,4,5,5,18,22
Temporada2018,Jornada 14,14,Levante,16,14,3,7,4,14,20
Temporada2018,Jornada 14,15,Espanyol,16,14,4,4,6,11,18
Temporada2018,Jornada 14,16,Athletic Bilbao,14,14,3,5,6,14,18
Temporada2018,Jornada 14,17,Deportivo,12,14,3,3,8,17,27
Temporada2018,Jornada 14,18,Las Palmas,10,14,3,1,10,11,32
Temporada2018,Jornada 14,19,Alavés,9,14,3,0,11,10,24
Temporada2018,Jornada 14,20,Málaga,8,14,2,2,10,11,28
Temporada2018,Jornada 15,1,Barcelona,39,15,12,3,0,38,7
Temporada2018,Jornada 15,2,Valencia,34,15,10,4,1,35,14
Temporada2018,Jornada 15,3,Atlético Madrid,33,15,9,6,0,24,7
Temporada2018,Jornada 15,4,Real Madrid,31,15,9,4,2,30,11
Temporada2018,Jornada 15,5,Sevilla,28,15,9,1,5,19,19
Temporada2018,Jornada 15,6,Villarreal,21,15,6,3,6,22,20
Temporada2018,Jornada 15,7,Girona,20,15,5,5,5,19,22
Temporada2018,Jornada 15,8,Getafe,20,15,5,5,5,20,15
Temporada2018,Jornada 15,9,Leganés,20,15,6,2,7,12,14
Temporada2018,Jornada 15,10,Real Sociedad,19,15,5,4,6,28,28
Temporada2018,Jornada 15,11,Celta de Vigo,18,15,5,3,7,27,23
Temporada2018,Jornada 15,12,Real Betis,18,15,5,3,7,23,29
Temporada2018,Jornada 15,13,Eibar,18,15,5,3,7,16,27
Temporada2018,Jornada 15,14,Athletic Bilbao,17,15,4,5,6,16,19
Temporada2018,Jornada 15,15,Levante,16,15,3,7,5,15,22
Temporada2018,Jornada 15,16,Espanyol,16,15,4,4,7,11,19
Temporada2018,Jornada 15,17,Deportivo,15,15,4,3,8,18,27
Temporada2018,Jornada 15,18,Alavés,12,15,4,0,11,12,24
Temporada2018,Jornada 15,19,Málaga,11,15,3,2,10,13,28
Temporada2018,Jornada 15,20,Las Palmas,10,15,3,1,11,11,34
Temporada2018,Jornada 16,1,Barcelona,42,16,13,3,0,42,7
Temporada2018,Jornada 16,2,Atlético Madrid,36,16,10,6,0,25,7
Temporada2018,Jornada 16,3,Real Madrid,34,16,10,4,2,33,12
Temporada2018,Jornada 16,4,Valencia,34,16,10,4,2,36,16
Temporada2018,Jornada 16,5,Sevilla,29,16,9,2,5,19,19
Temporada2018,Jornada 16,6,Villarreal,24,16,7,3,6,23,20
Temporada2018,Jornada 16,7,Girona,23,16,6,5,5,20,22
Temporada2018,Jornada 16,8,Eibar,21,16,6,3,7,18,28
Temporada2018,Jornada 16,9,Real Betis,21,16,6,3,7,25,29
Temporada2018,Jornada 16,10,Getafe,20,16,5,5,6,20,16
Temporada2018,Jornada 16,11,Leganés,20,16,6,2,8,13,17
Temporada2018,Jornada 16,12,Real Sociedad,20,16,5,5,6,28,28
Temporada2018,Jornada 16,13,Celta de Vigo,18,16,5,3,8,27,24
Temporada2018,Jornada 16,14,Athletic Bilbao,18,16,4,6,6,16,19
Temporada2018,Jornada 16,15,Levante,17,16,3,8,5,15,22
Temporada2018,Jornada 16,16,Espanyol,17,16,4,5,7,13,21
Temporada2018,Jornada 16,17,Deportivo,15,16,4,3,9,18,31
Temporada2018,Jornada 16,18,Alavés,12,16,4,0,12,12,25
Temporada2018,Jornada 16,19,Las Palmas,11,16,3,2,11,13,36
Temporada2018,Jornada 16,20,Málaga,11,16,3,2,11,13,30
Temporada2018,Jornada 17,1,Barcelona,45,17,14,3,0,45,7
Temporada2018,Jornada 17,2,Atlético Madrid,36,17,10,6,1,25,8
Temporada2018,Jornada 17,3,Real Madrid,34,17,10,4,3,33,15
Temporada2018,Jornada 17,4,Valencia,34,17,10,4,3,36,17
Temporada2018,Jornada 17,5,Sevilla,29,17,9,2,6,20,22
Temporada2018,Jornada 17,6,Villarreal,27,17,8,3,6,24,20
Temporada2018,Jornada 17,7,Eibar,24,17,7,3,7,22,29
Temporada2018,Jornada 17,8,Getafe,23,17,6,5,6,22,16
Temporada2018,Jornada 17,9,Girona,23,17,6,5,6,21,26
Temporada2018,Jornada 17,10,Real Sociedad,23,17,6,5,6,31,29
Temporada2018,Jornada 17,11,Celta de Vigo,21,17,6,3,8,30,25
Temporada2018,Jornada 17,12,Athletic Bilbao,21,17,5,6,6,18,19
Temporada2018,Jornada 17,13,Leganés,21,17,6,3,8,13,17
Temporada2018,Jornada 17,14,Real Betis,21,17,6,3,8,25,31
Temporada2018,Jornada 17,15,Espanyol,20,17,5,5,7,14,21
Temporada2018,Jornada 17,16,Levante,18,17,3,9,5,15,22
Temporada2018,Jornada 17,17,Alavés,15,17,5,0,12,13,25
Temporada2018,Jornada 17,18,Deportivo,15,17,4,3,10,19,34
Temporada2018,Jornada 17,19,Las Palmas,11,17,3,2,12,13,38
Temporada2018,Jornada 17,20,Málaga,11,17,3,2,12,13,31
Temporada2018,Jornada 18,1,Barcelona,48,18,15,3,0,48,7
Temporada2018,Jornada 18,2,Atlético Madrid,39,18,11,6,1,27,8
Temporada2018,Jornada 18,3,Valencia,37,18,11,4,3,38,18
Temporada2018,Jornada 18,4,Real Madrid,35,18,10,5,3,35,17
Temporada2018,Jornada 18,5,Sevilla,29,18,9,2,7,23,27
Temporada2018,Jornada 18,6,Villarreal,28,18,8,4,6,25,21
Temporada2018,Jornada 18,7,Eibar,27,18,8,3,7,24,30
Temporada2018,Jornada 18,8,Athletic Bilbao,24,18,6,6,6,20,19
Temporada2018,Jornada 18,9,Leganés,24,18,7,3,8,14,17
Temporada2018,Jornada 18,10,Real Betis,24,18,7,3,8,30,34
Temporada2018,Jornada 18,11,Getafe,23,18,6,5,7,22,18
Temporada2018,Jornada 18,12,Espanyol,23,18,6,5,7,15,21
Temporada2018,Jornada 18,13,Girona,23,18,6,5,7,22,28
Temporada2018,Jornada 18,14,Real Sociedad,23,18,6,5,7,31,30
Temporada2018,Jornada 18,15,Celta de Vigo,22,18,6,4,8,32,27
Temporada2018,Jornada 18,16,Levante,18,18,3,9,6,15,25
Temporada2018,Jornada 18,17,Deportivo,16,18,4,4,10,20,35
Temporada2018,Jornada 18,18,Alavés,15,18,5,0,13,13,27
Temporada2018,Jornada 18,19,Las Palmas,11,18,3,2,13,14,40
Temporada2018,Jornada 18,20,Málaga,11,18,3,2,13,13,32
Temporada2018,Jornada 19,1,Barcelona,51,19,16,3,0,52,9
Temporada2018,Jornada 19,2,Atlético Madrid,42,19,12,6,1,28,8
Temporada2018,Jornada 19,3,Valencia,40,19,12,4,3,40,19
Temporada2018,Jornada 19,4,Real Madrid,35,19,10,5,4,35,18
Temporada2018,Jornada 19,5,Villarreal,31,19,9,4,6,26,21
Temporada2018,Jornada 19,6,Sevilla,29,19,9,2,8,23,28
Temporada2018,Jornada 19,7,Eibar,27,19,8,3,8,24,31
Temporada2018,Jornada 19,8,Real Betis,27,19,8,3,8,33,36
