Liga,Temporada,Jornada,Equipo,Cambios realizados partido,Cambio lesion jornada anterior,,
Bundesliga,Temporada2017,Jornada 16,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 16,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 16,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Köln,1,0,"-0,1891114","0,8276942964"
Bundesliga,Temporada2017,Jornada 17,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Mainz 05,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 17,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Monchengladbach,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 17,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 17,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 17,Ingolstadt 04,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 17,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 18,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 18,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,FC Augsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 19,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Wolfsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 19,Werder Bremen,2,1,"0,2301974","1,2588484821"
Bundesliga,Temporada2017,Jornada 19,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 19,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 19,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,RB Leipzig,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 20,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Köln,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 20,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 20,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 20,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Köln,1,0,"-0,1891114","0,8276942964"
Bundesliga,Temporada2017,Jornada 21,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,FC Augsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 21,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 21,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 21,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Eintracht,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 22,Köln,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 22,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Wolfsburg,3,1,"0,5083582","1,662559363"
Bundesliga,Temporada2017,Jornada 22,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 22,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 22,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,RB Leipzig,1,0,"-0,1891114","0,8276942964"
Bundesliga,Temporada2017,Jornada 23,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Hertha BSC,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 23,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Wolfsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 23,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 23,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 23,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Köln,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 24,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 24,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 24,Ingolstadt 04,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 24,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,RB Leipzig,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 25,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Köln,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 25,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Wolfsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 25,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 25,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 25,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Köln,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 26,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 26,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 26,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Bayern München,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 27,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Hertha BSC,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 27,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Werder Bremen,3,1,"0,5083582","1,662559363"
Bundesliga,Temporada2017,Jornada 27,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Wolfsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 27,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 27,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 27,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 28,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 28,Darmstadt 98,3,1,"0,5083582","1,662559363"
Bundesliga,Temporada2017,Jornada 29,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Hertha BSC,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 29,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 29,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 29,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 30,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 30,Ingolstadt 04,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 30,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Schalke 04,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2017,Jornada 31,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2017,Jornada 31,Ingolstadt 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 31,Darmstadt 98,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 32,Bayern München,1,0,"-0,1891114","0,8276942964"
Bundesliga,Temporada2017,Jornada 32,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 32,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 32,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 32,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 32,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2017,Jornada 32,Köln,3,0,"0,3672102","1,4437013532"
