Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,y lambda,explambda
La Liga Santander,Temporada2019,Jornada 7,Getafe,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 7,Real Valladolid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 7,Girona,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 7,Valencia,0,0,8,"0,1783382","1,1952294795"
La Liga Santander,Temporada2019,Jornada 7,Real Sociedad,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2019,Jornada 7,Villarreal,2,0,1,"0,129794","1,1385938088"
La Liga Santander,Temporada2019,Jornada 7,Athletic Bilbao,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2019,Jornada 7,Levante,1,1,7,"0,2183544","1,244027873"
La Liga Santander,Temporada2019,Jornada 7,Eibar,1,0,7,"0,1113286","1,1177621432"
La Liga Santander,Temporada2019,Jornada 7,Rayo Vallecano,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 7,Huesca,2,1,5,"0,1684398","1,1834569806"
La Liga Santander,Temporada2019,Jornada 7,Leganés,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 8,Sevilla,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2019,Jornada 8,Barcelona,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 8,Atlético Madrid,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 8,Real Madrid,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2019,Jornada 8,Alavés,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2019,Jornada 8,Espanyol,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 8,Real Betis,1,1,6,"0,2354494","1,2654773465"
La Liga Santander,Temporada2019,Jornada 8,Real Valladolid,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2019,Jornada 8,Real Sociedad,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 8,Celta de Vigo,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2019,Jornada 8,Levante,1,1,0,"0,3380194","1,4021677052"
La Liga Santander,Temporada2019,Jornada 8,Eibar,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2019,Jornada 8,Valencia,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2019,Jornada 8,Getafe,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 8,Girona,2,0,2,"0,112699","1,1192949745"
La Liga Santander,Temporada2019,Jornada 8,Villarreal,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2019,Jornada 8,Athletic Bilbao,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 8,Leganés,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2019,Jornada 8,Rayo Vallecano,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 8,Huesca,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2019,Jornada 9,Barcelona,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2019,Jornada 9,Espanyol,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 9,Alavés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 9,Sevilla,1,1,0,"0,3380194","1,4021677052"
La Liga Santander,Temporada2019,Jornada 9,Atlético Madrid,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 9,Real Valladolid,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 9,Real Madrid,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2019,Jornada 9,Levante,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 9,Getafe,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2019,Jornada 9,Real Sociedad,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 9,Real Betis,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2019,Jornada 9,Eibar,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 9,Valencia,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2019,Jornada 9,Girona,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 9,Celta de Vigo,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 9,Villarreal,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2019,Jornada 9,Athletic Bilbao,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 9,Leganés,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2019,Jornada 9,Rayo Vallecano,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2019,Jornada 9,Huesca,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2019,Jornada 10,Barcelona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 10,Alavés,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 10,Sevilla,1,1,0,"0,3380194","1,4021677052"
La Liga Santander,Temporada2019,Jornada 10,Atlético Madrid,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2019,Jornada 10,Espanyol,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 10,Levante,1,1,0,"0,3380194","1,4021677052"
La Liga Santander,Temporada2019,Jornada 10,Real Valladolid,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2019,Jornada 10,Getafe,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2019,Jornada 10,Real Madrid,2,1,4,"0,1855348","1,2038620934"
La Liga Santander,Temporada2019,Jornada 10,Celta de Vigo,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 10,Girona,2,1,1,"0,2368198","1,2672127455"
La Liga Santander,Temporada2019,Jornada 10,Real Sociedad,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 10,Real Betis,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2019,Jornada 10,Eibar,2,1,2,"0,2197248","1,2457338575"
La Liga Santander,Temporada2019,Jornada 10,Valencia,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 10,Athletic Bilbao,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 10,Villarreal,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 10,Leganés,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2019,Jornada 10,Rayo Vallecano,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 10,Huesca,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 11,Barcelona,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2019,Jornada 11,Espanyol,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 11,Atlético Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 11,Sevilla,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 11,Alavés,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2019,Jornada 11,Real Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 11,Levante,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 11,Getafe,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2019,Jornada 11,Real Valladolid,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2019,Jornada 11,Girona,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2019,Jornada 11,Celta de Vigo,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 11,Eibar,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 11,Real Sociedad,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2019,Jornada 11,Real Betis,2,0,4,"0,078509","1,0816730902"
La Liga Santander,Temporada2019,Jornada 11,Valencia,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 11,Villarreal,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 11,Athletic Bilbao,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 11,Leganés,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 11,Rayo Vallecano,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2019,Jornada 11,Huesca,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2019,Jornada 12,Barcelona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 12,Atlético Madrid,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2019,Jornada 12,Sevilla,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 12,Alavés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 12,Espanyol,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 12,Real Madrid,2,1,1,"0,2368198","1,2672127455"
La Liga Santander,Temporada2019,Jornada 12,Levante,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 12,Real Valladolid,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 12,Girona,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 12,Getafe,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 12,Real Sociedad,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 12,Real Betis,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 12,Eibar,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 12,Valencia,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 12,Celta de Vigo,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 12,Villarreal,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2019,Jornada 12,Athletic Bilbao,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2019,Jornada 12,Leganés,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2019,Jornada 12,Rayo Vallecano,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 12,Huesca,2,1,1,"0,2368198","1,2672127455"
La Liga Santander,Temporada2019,Jornada 13,Sevilla,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 13,Barcelona,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2019,Jornada 13,Atlético Madrid,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2019,Jornada 13,Alavés,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 13,Espanyol,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2019,Jornada 13,Real Madrid,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2019,Jornada 13,Girona,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 13,Real Sociedad,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 13,Levante,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2019,Jornada 13,Eibar,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 13,Valencia,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 13,Getafe,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 13,Real Valladolid,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 13,Real Betis,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 13,Celta de Vigo,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2019,Jornada 13,Villarreal,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2019,Jornada 13,Leganés,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2019,Jornada 13,Athletic Bilbao,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 13,Rayo Vallecano,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 13,Huesca,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 14,Barcelona,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 14,Sevilla,2,0,2,"0,112699","1,1192949745"
La Liga Santander,Temporada2019,Jornada 14,Atlético Madrid,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 14,Alavés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 14,Real Madrid,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 14,Espanyol,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 14,Levante,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 14,Girona,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2019,Jornada 14,Getafe,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 14,Real Sociedad,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 14,Real Betis,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2019,Jornada 14,Eibar,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 14,Celta de Vigo,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 14,Valencia,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 14,Real Valladolid,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 14,Leganés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 14,Villarreal,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 14,Athletic Bilbao,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2019,Jornada 14,Rayo Vallecano,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2019,Jornada 14,Huesca,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2019,Jornada 15,Barcelona,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 15,Sevilla,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 15,Atlético Madrid,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 15,Real Madrid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 15,Alavés,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2019,Jornada 15,Levante,2,0,0,"0,146889","1,1582253929"
La Liga Santander,Temporada2019,Jornada 15,Real Betis,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 15,Getafe,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2019,Jornada 15,Girona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 15,Espanyol,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 15,Real Valladolid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 15,Celta de Vigo,0,1,0,"0,422124","1,5251976375"
La Liga Santander,Temporada2019,Jornada 15,Eibar,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 15,Real Sociedad,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2019,Jornada 15,Valencia,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 15,Leganés,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 15,Villarreal,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2019,Jornada 15,Athletic Bilbao,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2019,Jornada 15,Rayo Vallecano,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 15,Huesca,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2019,Jornada 16,Barcelona,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 16,Sevilla,2,1,3,"0,2026298","1,2246190304"
La Liga Santander,Temporada2019,Jornada 16,Atlético Madrid,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2019,Jornada 16,Real Madrid,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2019,Jornada 16,Real Betis,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 16,Alavés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 16,Getafe,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 16,Levante,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 16,Girona,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2019,Jornada 16,Celta de Vigo,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2019,Jornada 16,Espanyol,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2019,Jornada 16,Real Valladolid,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2019,Jornada 16,Eibar,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 16,Valencia,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 16,Real Sociedad,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2019,Jornada 16,Leganés,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2019,Jornada 16,Villarreal,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 16,Athletic Bilbao,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 16,Rayo Vallecano,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 16,Huesca,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 17,Barcelona,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 17,Atlético Madrid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2019,Jornada 17,Sevilla,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2019,Jornada 17,Real Madrid,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2019,Jornada 17,Alavés,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2019,Jornada 17,Real Betis,2,1,2,"0,2197248","1,2457338575"
La Liga Santander,Temporada2019,Jornada 17,Getafe,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 17,Valencia,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 17,Levante,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 17,Girona,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 17,Espanyol,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2019,Jornada 17,Real Valladolid,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 17,Eibar,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2019,Jornada 17,Celta de Vigo,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2019,Jornada 17,Real Sociedad,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2019,Jornada 17,Leganés,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 17,Villarreal,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 17,Athletic Bilbao,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 17,Rayo Vallecano,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2019,Jornada 17,Huesca,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 18,Barcelona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 18,Atlético Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 18,Sevilla,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 18,Alavés,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 18,Real Madrid,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 18,Real Betis,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2019,Jornada 18,Getafe,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 18,Espanyol,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 18,Levante,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2019,Jornada 18,Girona,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 18,Eibar,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 18,Valencia,2,0,2,"0,112699","1,1192949745"
La Liga Santander,Temporada2019,Jornada 18,Real Sociedad,2,1,3,"0,2026298","1,2246190304"
La Liga Santander,Temporada2019,Jornada 18,Real Valladolid,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2019,Jornada 18,Celta de Vigo,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2019,Jornada 18,Athletic Bilbao,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2019,Jornada 18,Leganés,2,0,1,"0,129794","1,1385938088"
La Liga Santander,Temporada2019,Jornada 18,Villarreal,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 18,Rayo Vallecano,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 18,Huesca,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2019,Jornada 19,Barcelona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2019,Jornada 19,Atlético Madrid,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2019,Jornada 19,Sevilla,2,0,1,"0,129794","1,1385938088"
La Liga Santander,Temporada2019,Jornada 19,Real Madrid,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2019,Jornada 19,Alavés,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2019,Jornada 19,Getafe,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2019,Jornada 19,Real Betis,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2019,Jornada 19,Real Sociedad,0,0,2,"0,2809082","1,3243320247"
